NUM,DM,Attribute_Num,Operation_Num,Class_Num,Top_Level_Classes,Average_Depth_Inheritance_Tree,Average_Number_Of_Children_Per_Base_Class,Number_Of_Inheritance_Relationships,Depth_Inheritance_Tree,para_num,usage_num,real_num,assoc_num,externaloper_num,objectdata_num,avg_operation,avg_attribute,avg_parameter,avg_usage,avg_real,avg_assoc,avg_instVar,weightedoper_num,method_size,DET,RET,ILF,EIF,OBJ,NOET,NOAAE,NORT,NEM,NSR, NOA,WMC,MPC,DIT,NIVPC,NUMS,RR,NTLC,ANWMC,ADIT,NOCPBC,NOC,NOIR,NOUR,NORR,NOM,NOP,NOCA,NOASSOC,ANMC,ANPC,ANCAC,ANASSOCC,ANRELC,NOC,NOAPC,NODET,NORET,NOA,NOMPC,NPPM,NMT
1,domain_model,13,81,14,14,0,0,0,0,10,0,0,293,24,0,5.785714285714286,0.9285714285714286,0.7142857142857143,0,0,20.928571428571427,0.9285714285714286,4.199999999999999,0,13,14,74,42,14,14,13,293,24,24,293,4.199999999999999,5.785714285714286,0,0.9285714285714286,0,0,14,0.29999999999999993,0,0,14,0,0,0,81,10,13,293,5.785714285714286,0.7142857142857143,0.9285714285714286,41.857142857142854,41.857142857142854,14,0.9285714285714286,14,14,293,5.785714285714286,0.7142857142857143,81
