id,element,useCase,type,component
1,User:Click button,view final student schedule,boundary,Exportbutton
2,User:Send student detail,view final student schedule,boundary,Studentcourselist
3,User:Homepage,view final student schedule,boundary,Homepage
4,Click button:Request student detail,view final student schedule,boundary,Studentcourselist
5,Display page:Homepage,view final student schedule,boundary,Homepage
6,Send student detail:Display page,view final student schedule,boundary,Homepage
7,Request student detail:Display page,view final student schedule,boundary,Homepage
8,stl#User:Click button,view final student schedule,Stimulus,undefined
9,stl#User:Send student detail,view final student schedule,Stimulus,undefined
10,stl#User:Homepage,view final student schedule,Stimulus,undefined
