id,element,useCase,type,component
1,Admin:create a response button,Submit questions and responses,entity,response
2,Admin:create a response page,Submit questions and responses,entity,response
3,Admin:load questions button,Submit questions and responses,entity,response
4,Client:create a response page,Submit questions and responses,entity,response
5,Client:create a response button,Submit questions and responses,entity,response
6,Client:load questions button,Submit questions and responses,entity,response
7,User:question form,Submit questions and responses,control,RegistrationDetail
8,User:Ask a question button,Submit questions and responses,control,RegistrationDetail
9,Ask a question button:display ask a question form,Submit questions and responses,control,RegistrationDetail
10,Send notification:notification,Submit questions and responses,control,RegistrationDetail
11,check if the question is already answered:Send notification,Submit questions and responses,control,RegistrationDetail
12,check if the question is already answered:response,Submit questions and responses,entity,response
13,check if the question is already answered:display create a response page,Submit questions and responses,entity,response
14,create a response button:check if the question is already answered,Submit questions and responses,control,redirecttosearchpanel
15,load questions:create a response button,Submit questions and responses,entity,response
16,create a response page:save the response to db,Submit questions and responses,entity,response
17,display create a response page:create a response page,Submit questions and responses,entity,response
18,display ask a question form:question form,Submit questions and responses,control,RegistrationDetail
19,load questions:questions,Submit questions and responses,entity,response
20,load questions button:load questions,Submit questions and responses,entity,response
21,question form:save questions,Submit questions and responses,entity,response
22,save questions:questions,Submit questions and responses,entity,response
23,save the response to db:response,Submit questions and responses,entity,response
24,stl#Admin:create a response button,Submit questions and responses,Stimulus,undefined
25,stl#Admin:create a response page,Submit questions and responses,Stimulus,undefined
26,stl#Admin:load questions button,Submit questions and responses,Stimulus,undefined
27,stl#Client:create a response page,Submit questions and responses,Stimulus,undefined
28,stl#Client:create a response button,Submit questions and responses,Stimulus,undefined
29,stl#Client:load questions button,Submit questions and responses,Stimulus,undefined
30,stl#User:question form,Submit questions and responses,Stimulus,undefined
31,stl#User:Ask a question button,Submit questions and responses,Stimulus,undefined
