id,path,functional,transactional,path_length, boundry_num, control_num, entity_num, actor_num, diagram,useCase
1,User->Partner Login->Enter username and password->Query database with username and password->System Database->Is a match found?->Display error message,FUNC_NA,TRAN_NA,7,undefined,4,1,1,Partner Login,Partner Login
2,User->Partner Login->Enter username and password->Query database with username and password->System Database->Is a match found?->Partner Portal,FUNC_NA,CTRL|DM|EQ|INT,7,undefined,3,1,1,Partner Login,Partner Login
3,Display Partner Login->Partner Login->Enter username and password->Query database with username and password->System Database->Is a match found?->Display error message,FUNC_NA,TRAN_NA,7,undefined,5,1,0,Partner Login,Partner Login
4,Display Partner Login->Partner Login->Enter username and password->Query database with username and password->System Database->Is a match found?->Partner Portal,FUNC_NA,TRAN_NA,7,undefined,4,1,0,Partner Login,Partner Login
