id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#administrator:path list->administrator:path list,exports a survey,CTRL;EXTCLL;INT,2,1,2,1,4
2,stl#administrator:school list amd survey list page->administrator:school list amd survey list page->school list amd survey list page:retrieve survey detail from db->retrieve survey detail from db:survey list,exports a survey,TRAN_NA,4,2,2.3333333333333335,3,9.333333333333334
3,stl#administrator:school list amd survey list page->administrator:school list amd survey list page->school list amd survey list page:retrieve survey detail from db->retrieve survey detail from db:construct a survey report->construct a survey report:path list,exports a survey,TRAN_NA,5,3,3.25,4,16.25
4,stl#administrator:school list amd survey list page->administrator:school list amd survey list page->school list amd survey list page:retrieve survey detail from db->retrieve survey detail from db:construct a survey report->construct a survey report:display survey report->display survey report:survey report,exports a survey,TRAN_NA,6,3,4.2,5,25.200000000000003
5,stl#administrator:school list amd survey list page->administrator:school list amd survey list page->school list amd survey list page:retrieve survey detail from db->retrieve survey detail from db:construct a survey report->construct a survey report:answer,exports a survey,TRAN_NA,5,3,3,4,15
6,stl#administrator:survey report->administrator:survey report,exports a survey,CTRL;EXTCLL;INT,2,0,5,1,10
