id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#Admin:vendor side bar->Admin:vendor side bar->vendor side bar:redirect to vendor page->redirect to vendor page:vendor page,Display vendors,CTRL,4,0,3.3333333333333335,3,13.333333333333334
2,stl#Admin:vendor side bar->Admin:vendor side bar->vendor side bar:redirect to vendor page->redirect to vendor page:query vendors->query vendors:vendor,Display vendors,CTRL,5,2,3,4,15
3,stl#Admin:vendor page->Admin:vendor page,Display vendors,CTRL,2,0,4,1,8
