id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,DIsplay error ,control,1,1,Login,Login,
2,Check Password,control,2,1,Login,Login,
3,Enter Username and Password,control,2,1,Login,Login,
4,Login Page,boundary,1,2,Login,Login,
5,User,actor,1,0,Login,Login,
