id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#Administrator:Reactive success->Administrator:Reactive success,Reactive Partner Account,CTRL;EXTCLL;INT,2,1,NaN,undefined,NaN
2,stl#Administrator:Reactive failure->Administrator:Reactive failure,Reactive Partner Account,CTRL;EXTCLL;INT,2,1,NaN,undefined,NaN
3,stl#Administrator:Suspended Partners List->Administrator:Suspended Partners List->Suspended Partners List:Reactive Partner->Reactive Partner:Search->Search:Partner data->Partner data:Reactive failure,Reactive Partner Account,TRAN_NA,6,5,NaN,undefined,NaN
4,stl#Administrator:Suspended Partners List->Administrator:Suspended Partners List->Suspended Partners List:Reactive Partner->Reactive Partner:Search->Search:Partner data->Partner data:Display search result->Display search result:Reactive success,Reactive Partner Account,TRAN_NA,7,6,NaN,undefined,NaN
5,stl#Administrator:Suspended Partners List->Administrator:Suspended Partners List->Suspended Partners List:Reactive Partner->Reactive Partner:Search->Search:Display search result->Display search result:Reactive success,Reactive Partner Account,TRAN_NA,6,5,NaN,undefined,NaN
6,stl#Administrator:Suspended Partners List->Administrator:Suspended Partners List->Suspended Partners List:Reactive Partner->Reactive Partner:Partner data->Partner data:Reactive failure,Reactive Partner Account,TRAN_NA,5,4,NaN,undefined,NaN
7,stl#Administrator:Suspended Partners List->Administrator:Suspended Partners List->Suspended Partners List:Reactive Partner->Reactive Partner:Partner data->Partner data:Display search result->Display search result:Reactive success,Reactive Partner Account,TRAN_NA,6,5,NaN,undefined,NaN
