id,path,transactional,path_length,diagram,useCase
1,Valet->Vehicle request screen->pull advertisement for random venue->venue,CTRL,4,Check in as customer,Check in as customer
2,Valet->Vehicle request screen->pull advertisement for random venue->venue,DM,4,Check in as customer,Check in as customer
3,Valet->Vehicle request screen->pull advertisement for random venue->venue,EI,4,Check in as customer,Check in as customer
4,Valet->Vehicle request screen->pull advertisement for random venue->Advertisement for random venue,CTRL,4,Check in as customer,Check in as customer
5,Valet->Vehicle request screen->pull advertisement for random venue->Advertisement for random venue,INT,4,Check in as customer,Check in as customer
6,Valet->confirmation prompt->Redirect to vehicle request screen->Vehicle request screen,CTRL,4,Check in as customer,Check in as customer
7,Valet->confirmation prompt->Redirect to vehicle request screen->Vehicle request screen,INT,4,Check in as customer,Check in as customer
8,Valet->confirmation prompt->Redirect to venue list->venue list,CTRL,4,Check in as customer,Check in as customer
9,Valet->confirmation prompt->Redirect to venue list->venue list,INT,4,Check in as customer,Check in as customer
10,Valet->venue list->display confirmation prompt->confirmation prompt,CTRL,4,Check in as customer,Check in as customer
11,Valet->venue list->display confirmation prompt->confirmation prompt,INT,4,Check in as customer,Check in as customer
12,Valet->venue list->display confirmation prompt->venue,CTRL,4,Check in as customer,Check in as customer
13,Valet->venue list->display confirmation prompt->venue,DM,4,Check in as customer,Check in as customer
14,Valet->venue list->display confirmation prompt->venue,EI,4,Check in as customer,Check in as customer
15,Valet->venue list->display confirmation prompt->server error,CTRL,4,Check in as customer,Check in as customer
16,Valet->venue list->display confirmation prompt->server error,INT,4,Check in as customer,Check in as customer
