id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#User:requirements lists->User:requirements lists,Add new degreee requirement,CTRL;EXTCLL;INT,2,0,7,1,14
2,stl#User:choose requirement types->User:choose requirement types->choose requirement types:show specified requirements by parameters->show specified requirements by parameters:requirements lists,Add new degreee requirement,TRAN_NA,4,0,7,3,28
3,stl#User:choose requirement types->User:choose requirement types->choose requirement types:show specified requirements by parameters->show specified requirements by parameters:course requirements,Add new degreee requirement,TRAN_NA,4,0,7,3,28
4,stl#User:choose requirement types->User:choose requirement types->choose requirement types:show specified requirements by parameters->show specified requirements by parameters:check correct newss of the input->check correct newss of the input:course requirements,Add new degreee requirement,TRAN_NA,5,2,6.5,4,32.5
5,stl#User:choose requirement types->User:choose requirement types->choose requirement types:show specified requirements by parameters->show specified requirements by parameters:check correct newss of the input->check correct newss of the input:show confirmation the new requirement is added->show confirmation the new requirement is added:updae success message,Add new degreee requirement,TRAN_NA,6,1,6.2,5,37.2
6,stl#User:choose requirement types->User:choose requirement types->choose requirement types:show specified requirements by parameters->show specified requirements by parameters:check correct newss of the input->check correct newss of the input:incorrect input,Add new degreee requirement,TRAN_NA,5,1,6,4,30
7,stl#User:incorrect input->User:incorrect input,Add new degreee requirement,CTRL;EXTCLL;INT,2,1,5,1,10
8,stl#User:updae success message->User:updae success message,Add new degreee requirement,CTRL;EXTCLL;INT,2,0,5,1,10
