id,path,functional,transactional,path_length,diagram,useCase
1,Admin->Manage course page->redirect to home page->home page,EQ,CTRL|INT,undefined,Add course,Add course
2,Admin->Manage course page->Process course information->Invalid entered information,EQ,CTRL|INT,undefined,Add course,Add course
3,Admin->Manage course page->Process course information->save course information into database->course,EI,CTRL|DM|EI,undefined,Add course,Add course
