id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,Popup for reenter tour info,boundary,0,2,Update tour,Update tour,
2,tour info,entity,0,1,Update tour,Update tour,
3,check update information,control,2,1,Update tour,Update tour,
4,tour detail page,boundary,1,1,Update tour,Update tour,
5,Creator,actor,2,0,Update tour,Update tour,
