id,path,functional,transactional,path_length, boundry_num, control_num, entity_num, actor_num, diagram,useCase
1,Vendor->Confirm dialog->delete product->delete failed dialog,EQ,CTRL|INT,4,undefined,1,0,1,Delete product,Delete product
2,Vendor->Confirm dialog->delete product->delete success message,EQ,CTRL|INT,4,undefined,1,0,1,Delete product,Delete product
3,Vendor->Confirm dialog->delete product->product,EI,CTRL|DM|EI,4,undefined,1,1,1,Delete product,Delete product
4,Vendor->delete product button->open confirm dialog->Confirm dialog,EQ,CTRL|INT,4,undefined,1,0,1,Delete product,Delete product
