"","model1","model2","metric","direction","model1_mean","model2_mean","p_value","BH_p_value","bonferroni_p_value","cohen_d"
"1","tm1","tm2","mmre","+",0.768182035739275,0.905462874608127,0.008999100089991,0.00999900009999,1,-0.490897565260975
"2","tm1","tm3","mmre","+",0.768182035739275,0.768385139813376,0.0086991300869913,0.00999900009999,0.974302569743026,-0.000773498563285291
"3","tm1","ucp","mmre","+",0.768182035739275,3.06788941548022,0.00999900009999,0.00999900009999,1,-1.95733998332183
"4","tm1","fp","mmre","+",0.768182035739275,1.39202111868594,0.0083991600839916,0.00999900009999,0.940705929407059,-1.45887758702972
"5","tm1","cosmic","mmre","+",0.768182035739275,2.11493794097425,0.0098990100989901,0.00999900009999,1,-1.65182416525795
"6","tm1","sloc","mmre","+",0.768182035739275,1.92297188658317,0.00999900009999,0.00999900009999,1,-1.86274485605182
"7","tm1","ln_sloc","mmre","+",0.768182035739275,0.933922661239545,0.0067993200679932,0.00999900009999,0.761523847615239,-0.577633851983342
"8","tm2","tm3","mmre","-",0.905462874608127,0.768385139813376,0.008999100089991,0.00999900009999,1,0.489927567185397
"9","tm2","ucp","mmre","+",0.905462874608127,3.06788941548022,0.00999900009999,0.00999900009999,1,-1.83430435232185
"10","tm2","fp","mmre","+",0.905462874608127,1.39202111868594,0.005999400059994,0.00999900009999,0.671932806719328,-1.10985949313381
"11","tm2","cosmic","mmre","+",0.905462874608127,2.11493794097425,0.0097990200979902,0.00999900009999,1,-1.47313756309725
"12","tm2","sloc","mmre","+",0.905462874608127,1.92297188658317,0.0098990100989901,0.00999900009999,1,-1.62172345594382
"13","tm2","ln_sloc","mmre","+",0.905462874608127,0.933922661239545,0.0018998100189981,0.00686382974605765,0.212778722127787,-0.0940004437396763
"14","tm3","ucp","mmre","+",0.768385139813376,3.06788941548022,0.00999900009999,0.00999900009999,1,-1.95711194504872
"15","tm3","fp","mmre","+",0.768385139813376,1.39202111868594,0.0084991500849915,0.00999900009999,0.951904809519048,-1.45809234345612
"16","tm3","cosmic","mmre","+",0.768385139813376,2.11493794097425,0.0098990100989901,0.00999900009999,1,-1.65147837638407
"17","tm3","sloc","mmre","+",0.768385139813376,1.92297188658317,0.00999900009999,0.00999900009999,1,-1.8622286867781
"18","tm3","ln_sloc","mmre","+",0.768385139813376,0.933922661239545,0.0067993200679932,0.00999900009999,0.761523847615239,-0.576653494912551
"19","ucp","fp","mmre","-",3.06788941548022,1.39202111868594,0.00999900009999,0.00999900009999,1,1.37089755012513
"20","ucp","cosmic","mmre","-",3.06788941548022,2.11493794097425,0.00999900009999,0.00999900009999,1,0.677868116301774
"21","ucp","sloc","mmre","-",3.06788941548022,1.92297188658317,0.00999900009999,0.00999900009999,1,0.879177602391609
"22","ucp","ln_sloc","mmre","-",3.06788941548022,0.933922661239545,0.00999900009999,0.00999900009999,1,1.80748364067716
"23","fp","cosmic","mmre","+",1.39202111868594,2.11493794097425,0.0098990100989901,0.00999900009999,1,-0.81921294660051
"24","fp","sloc","mmre","+",1.39202111868594,1.92297188658317,0.0098990100989901,0.00999900009999,1,-0.752149151766712
"25","fp","ln_sloc","mmre","-",1.39202111868594,0.933922661239545,0.0065993400659934,0.00999900009999,0.739126087391261,1.0339095079053
"26","cosmic","sloc","mmre","-",2.11493794097425,1.92297188658317,0.0074992500749925,0.00999900009999,0.83991600839916,0.193895877099054
"27","cosmic","ln_sloc","mmre","-",2.11493794097425,0.933922661239545,0.00999900009999,0.00999900009999,1,1.43409410671641
"28","sloc","ln_sloc","mmre","-",1.92297188658317,0.933922661239545,0.00999900009999,0.00999900009999,1,1.56817240255182
"29","tm1","tm2","pred25","+",0.0842857142857143,0.0385714285714286,9.99900009999e-05,0.0003999600039996,0.0111988801119888,0.516846625975839
"30","tm1","tm3","pred25","=",0.0842857142857143,0.0842857142857143,9.99900009999e-05,0.0003999600039996,0.0111988801119888,0
"31","tm1","ucp","pred25","+",0.0842857142857143,0.00428571428571429,9.99900009999e-05,0.0003999600039996,0.0111988801119888,1.06156067691885
"32","tm1","fp","pred25","+",0.0842857142857143,0.06,9.99900009999e-05,0.0003999600039996,0.0111988801119888,0.236218378580768
"33","tm1","cosmic","pred25","+",0.0842857142857143,0.0785714285714286,9.99900009999e-05,0.0003999600039996,0.0111988801119888,0.0560223001821032
"34","tm1","sloc","pred25","+",0.0842857142857143,0.0271428571428571,9.99900009999e-05,0.0003999600039996,0.0111988801119888,0.684673458588063
"35","tm1","ln_sloc","pred25","+",0.0842857142857143,0.0757142857142857,9.99900009999e-05,0.0003999600039996,0.0111988801119888,0.0875001918058356
"36","tm2","tm3","pred25","-",0.0385714285714286,0.0842857142857143,9.99900009999e-05,0.0003999600039996,0.0111988801119888,-0.516846625975839
"37","tm2","ucp","pred25","+",0.0385714285714286,0.00428571428571429,9.99900009999e-05,0.0003999600039996,0.0111988801119888,0.654545454545454
"38","tm2","fp","pred25","-",0.0385714285714286,0.06,9.99900009999e-05,0.0003999600039996,0.0111988801119888,-0.245246423051267
"39","tm2","cosmic","pred25","-",0.0385714285714286,0.0785714285714286,9.99900009999e-05,0.0003999600039996,0.0111988801119888,-0.462851272038439
"40","tm2","sloc","pred25","+",0.0385714285714286,0.0271428571428571,9.99900009999e-05,0.0003999600039996,0.0111988801119888,0.180025573630874
"41","tm2","ln_sloc","pred25","-",0.0385714285714286,0.0757142857142857,9.99900009999e-05,0.0003999600039996,0.0111988801119888,-0.455116379863498
"42","tm3","ucp","pred25","+",0.0842857142857143,0.00428571428571429,9.99900009999e-05,0.0003999600039996,0.0111988801119888,1.06156067691885
"43","tm3","fp","pred25","+",0.0842857142857143,0.06,9.99900009999e-05,0.0003999600039996,0.0111988801119888,0.236218378580768
"44","tm3","cosmic","pred25","+",0.0842857142857143,0.0785714285714286,9.99900009999e-05,0.0003999600039996,0.0111988801119888,0.0560223001821032
"45","tm3","sloc","pred25","+",0.0842857142857143,0.0271428571428571,9.99900009999e-05,0.0003999600039996,0.0111988801119888,0.684673458588063
"46","tm3","ln_sloc","pred25","+",0.0842857142857143,0.0757142857142857,9.99900009999e-05,0.0003999600039996,0.0111988801119888,0.0875001918058356
"47","ucp","fp","pred25","-",0.00428571428571429,0.06,9.99900009999e-05,0.0003999600039996,0.0111988801119888,-0.751892674742059
"48","ucp","cosmic","pred25","-",0.00428571428571429,0.0785714285714286,9.99900009999e-05,0.0003999600039996,0.0111988801119888,-1.0180256905502
"49","ucp","sloc","pred25","-",0.00428571428571429,0.0271428571428571,9.99900009999e-05,0.0003999600039996,0.0111988801119888,-0.526292320443095
"50","ucp","ln_sloc","pred25","-",0.00428571428571429,0.0757142857142857,9.99900009999e-05,0.0003999600039996,0.0111988801119888,-1.06283638324274
"51","fp","cosmic","pred25","-",0.06,0.0785714285714286,9.99900009999e-05,0.0003999600039996,0.0111988801119888,-0.183745710498303
"52","fp","sloc","pred25","+",0.06,0.0271428571428571,9.99900009999e-05,0.0003999600039996,0.0111988801119888,0.399128327801012
"53","fp","ln_sloc","pred25","-",0.06,0.0757142857142857,9.99900009999e-05,0.0003999600039996,0.0111988801119888,-0.162017249486434
"54","cosmic","sloc","pred25","+",0.0785714285714286,0.0271428571428571,9.99900009999e-05,0.0003999600039996,0.0111988801119888,0.632514692553148
"55","cosmic","ln_sloc","pred25","+",0.0785714285714286,0.0757142857142857,9.99900009999e-05,0.0003999600039996,0.0111988801119888,0.0297209867111082
"56","sloc","ln_sloc","pred25","-",0.0271428571428571,0.0757142857142857,9.99900009999e-05,0.0003999600039996,0.0111988801119888,-0.637613222627658
"57","tm1","tm2","mdmre","+",0.707945261053567,0.781370891118587,0.0064993500649935,0.00999900009999,0.727927207279272,-0.399510493621443
