id,path,functional,transactional,path_length,diagram,useCase
1,User->List of friends->check invitation sent or not->Send friend invitation->Invitation,EI,CTRL|DM|EI,undefined,Invite friends to group,Invite friends to group
2,User->List of friends->check invitation sent or not->Send friend invitation->group home page,EQ,CTRL|INT,undefined,Invite friends to group,Invite friends to group
3,User->List of friends->check invitation sent or not->Invitation,EI,CTRL|DM|EI,undefined,Invite friends to group,Invite friends to group
4,User->List of friends->check invitation sent or not->group home page,EQ,CTRL|INT,undefined,Invite friends to group,Invite friends to group
5,User->invite button->query friends who is not in group->List of friends,EQ,CTRL|INT,undefined,Invite friends to group,Invite friends to group
6,User->invite button->query friends who is not in group->friends,EI,CTRL|DM|EI,undefined,Invite friends to group,Invite friends to group
