id,path,transactional,path_length,diagram,useCase
1,Report Poster->Bad driver reporting screen->Record hazardous videos and Call 911->Display emergency alert web form,TRAN_NA,4,Send Drunk Driver Alert,Send Drunk Driver Alert
2,Report Poster->Enter License Plate# Screen->Record hazardous videos and Call 911->Display emergency alert web form,TRAN_NA,4,Send Drunk Driver Alert,Send Drunk Driver Alert
3,Report Poster->Enter License Plate# Screen->Cancel report->Email client,CTRL,4,Send Drunk Driver Alert,Send Drunk Driver Alert
4,Report Poster->Enter License Plate# Screen->Cancel report->Email client,INT,4,Send Drunk Driver Alert,Send Drunk Driver Alert
5,Report Poster->Enter License Plate# Screen->Describe vehicle details->emergency alert->get time date location from video metadata->Video,TRAN_NA,6,Send Drunk Driver Alert,Send Drunk Driver Alert
6,Report Poster->Enter License Plate# Screen->Describe vehicle details->emergency alert->get time date location from video metadata->Video,TRAN_NA,6,Send Drunk Driver Alert,Send Drunk Driver Alert
7,Report Poster->Enter License Plate# Screen->Enter name and phone number->emergency alert->get time date location from video metadata->Video,TRAN_NA,6,Send Drunk Driver Alert,Send Drunk Driver Alert
8,Report Poster->Enter License Plate# Screen->Describe incident->emergency alert->get time date location from video metadata->Video,TRAN_NA,6,Send Drunk Driver Alert,Send Drunk Driver Alert
9,Upload the video->Enter License Plate# Screen->Record hazardous videos and Call 911->Display emergency alert web form,TRAN_NA,4,Send Drunk Driver Alert,Send Drunk Driver Alert
10,Upload the video->Enter License Plate# Screen->Cancel report->Email client,TRAN_NA,4,Send Drunk Driver Alert,Send Drunk Driver Alert
11,Upload the video->Enter License Plate# Screen->Describe vehicle details->emergency alert->get time date location from video metadata->Video,TRAN_NA,6,Send Drunk Driver Alert,Send Drunk Driver Alert
12,Upload the video->Enter License Plate# Screen->Describe vehicle details->emergency alert->get time date location from video metadata->Video,TRAN_NA,6,Send Drunk Driver Alert,Send Drunk Driver Alert
13,Upload the video->Enter License Plate# Screen->Enter name and phone number->emergency alert->get time date location from video metadata->Video,TRAN_NA,6,Send Drunk Driver Alert,Send Drunk Driver Alert
14,Upload the video->Enter License Plate# Screen->Describe incident->emergency alert->get time date location from video metadata->Video,TRAN_NA,6,Send Drunk Driver Alert,Send Drunk Driver Alert
15,fill video metadata in non-editable fields->get time date location from video metadata->Video,TRAN_NA,3,Send Drunk Driver Alert,Send Drunk Driver Alert
16,fill video metadata in non-editable fields->Enter License Plate# Screen->Record hazardous videos and Call 911->Display emergency alert web form,TRAN_NA,4,Send Drunk Driver Alert,Send Drunk Driver Alert
17,fill video metadata in non-editable fields->Enter License Plate# Screen->Cancel report->Email client,TRAN_NA,4,Send Drunk Driver Alert,Send Drunk Driver Alert
18,fill video metadata in non-editable fields->Enter License Plate# Screen->Describe vehicle details->emergency alert->get time date location from video metadata->Video,TRAN_NA,6,Send Drunk Driver Alert,Send Drunk Driver Alert
19,fill video metadata in non-editable fields->Enter License Plate# Screen->Describe vehicle details->emergency alert->get time date location from video metadata->Video,TRAN_NA,6,Send Drunk Driver Alert,Send Drunk Driver Alert
20,fill video metadata in non-editable fields->Enter License Plate# Screen->Enter name and phone number->emergency alert->get time date location from video metadata->Video,TRAN_NA,6,Send Drunk Driver Alert,Send Drunk Driver Alert
21,fill video metadata in non-editable fields->Enter License Plate# Screen->Describe incident->emergency alert->get time date location from video metadata->Video,TRAN_NA,6,Send Drunk Driver Alert,Send Drunk Driver Alert
