id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#User:Homepage->User:Homepage,Maintain blog,2,0,1,0,0
2,stl#User:Maintain  blog   page->User:Maintain  blog   page->Maintain  blog   page:Manage a  blog->Manage a  blog:Blog db,Maintain blog,4,3,0,0,0
3,stl#User:Maintain  blog   page->User:Maintain  blog   page->Maintain  blog   page:Manage a  blog->Manage a  blog:Show confirmation page ->Show confirmation page :Homepage,Maintain blog,5,2,2,0,0
4,stl#User:Maintain  blog   page->User:Maintain  blog   page->Maintain  blog   page:Manage a  blog->Manage a  blog:Show confirmation page ->Show confirmation page :Maintain  blog   page->Maintain  blog   page:Manage a  blog,Maintain blog,6,4,1,0,0
