id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#administrator:delete succes message->administrator:delete succes message,delete a survey,CTRL;EXTCLL;INT,2,0,4,1,8
2,stl#administrator:survey list page->administrator:survey list page->survey list page:check answers under survey->check answers under survey:survey db,delete a survey,TRAN_NA,4,0,4.666666666666667,3,18.666666666666668
3,stl#administrator:survey list page->administrator:survey list page->survey list page:check answers under survey->check answers under survey:confirm message about irreversible operation->confirm message about irreversible operation:survey monkey,delete a survey,TRAN_NA,5,1,4.75,4,23.75
4,stl#administrator:survey list page->administrator:survey list page->survey list page:check answers under survey->check answers under survey:confirm message about irreversible operation->confirm message about irreversible operation:survey database,delete a survey,TRAN_NA,5,1,3.5,4,17.5
5,stl#administrator:survey list page->administrator:survey list page->survey list page:check answers under survey->check answers under survey:confirm message about irreversible operation->confirm message about irreversible operation:confirmation message->confirmation message:delete survey from db->delete survey from db:survey monkey,delete a survey,TRAN_NA,7,0,4.666666666666667,6,32.66666666666667
6,stl#administrator:survey list page->administrator:survey list page->survey list page:check answers under survey->check answers under survey:confirm message about irreversible operation->confirm message about irreversible operation:confirmation message->confirmation message:delete survey from db->delete survey from db:survey db,delete a survey,TRAN_NA,7,0,4.666666666666667,6,32.66666666666667
7,stl#administrator:survey list page->administrator:survey list page->survey list page:check answers under survey->check answers under survey:confirm message about irreversible operation->confirm message about irreversible operation:confirmation message->confirmation message:delete survey from db->delete survey from db:delete succes message,delete a survey,TRAN_NA,7,0,4.333333333333333,6,30.333333333333332
8,stl#administrator:survey list page->administrator:survey list page->survey list page:check answers under survey->check answers under survey:confirm message about irreversible operation->confirm message about irreversible operation:confirmation message->confirmation message:redirect survey deletion page->redirect survey deletion page:survey list page->survey list page:check answers under survey,delete a survey,TRAN_NA,8,1,4.428571428571429,7,35.42857142857143
9,stl#administrator:confirmation message->administrator:confirmation message->confirmation message:delete survey from db->delete survey from db:survey monkey,delete a survey,TRAN_NA,4,0,5,3,20
10,stl#administrator:confirmation message->administrator:confirmation message->confirmation message:delete survey from db->delete survey from db:survey db,delete a survey,TRAN_NA,4,0,5,3,20
11,stl#administrator:confirmation message->administrator:confirmation message->confirmation message:delete survey from db->delete survey from db:delete succes message,delete a survey,TRAN_NA,4,0,4.333333333333333,3,17.333333333333332
12,stl#administrator:confirmation message->administrator:confirmation message->confirmation message:redirect survey deletion page->redirect survey deletion page:survey list page->survey list page:check answers under survey->check answers under survey:survey db,delete a survey,TRAN_NA,6,1,4.8,5,28.799999999999997
13,stl#administrator:confirmation message->administrator:confirmation message->confirmation message:redirect survey deletion page->redirect survey deletion page:survey list page->survey list page:check answers under survey->check answers under survey:confirm message about irreversible operation->confirm message about irreversible operation:survey monkey,delete a survey,TRAN_NA,7,2,4.833333333333333,6,33.83333333333333
14,stl#administrator:confirmation message->administrator:confirmation message->confirmation message:redirect survey deletion page->redirect survey deletion page:survey list page->survey list page:check answers under survey->check answers under survey:confirm message about irreversible operation->confirm message about irreversible operation:survey database,delete a survey,TRAN_NA,7,2,4,6,28
15,stl#administrator:confirmation message->administrator:confirmation message->confirmation message:redirect survey deletion page->redirect survey deletion page:survey list page->survey list page:check answers under survey->check answers under survey:confirm message about irreversible operation->confirm message about irreversible operation:confirmation message->confirmation message:redirect survey deletion page,delete a survey,TRAN_NA,8,1,4.714285714285714,7,37.714285714285715
16,stl#administrator:confirmation message->administrator:confirmation message->confirmation message:redirect survey deletion page->redirect survey deletion page:survey list page->survey list page:check answers under survey->check answers under survey:confirm message about irreversible operation->confirm message about irreversible operation:confirmation message->confirmation message:delete survey from db->delete survey from db:survey monkey,delete a survey,TRAN_NA,9,1,4.75,8,42.75
17,stl#administrator:confirmation message->administrator:confirmation message->confirmation message:redirect survey deletion page->redirect survey deletion page:survey list page->survey list page:check answers under survey->check answers under survey:confirm message about irreversible operation->confirm message about irreversible operation:confirmation message->confirmation message:delete survey from db->delete survey from db:survey db,delete a survey,TRAN_NA,9,1,4.75,8,42.75
18,stl#administrator:confirmation message->administrator:confirmation message->confirmation message:redirect survey deletion page->redirect survey deletion page:survey list page->survey list page:check answers under survey->check answers under survey:confirm message about irreversible operation->confirm message about irreversible operation:confirmation message->confirmation message:delete survey from db->delete survey from db:delete succes message,delete a survey,TRAN_NA,9,1,4.5,8,40.5
