id,path,transactional,path_length,diagram,useCase
1,User->Request Referral Button->display friends by organization->Friends,CTRL,4,Send a referral request email,Send a referral request email
2,User->Request Referral Button->display friends by organization->Friends,DM,4,Send a referral request email,Send a referral request email
3,User->Request Referral Button->display friends by organization->Friends,EI,4,Send a referral request email,Send a referral request email
4,User->Request Referral Button->display friends by organization->Friend selection page,CTRL,4,Send a referral request email,Send a referral request email
5,User->Request Referral Button->display friends by organization->Friend selection page,INT,4,Send a referral request email,Send a referral request email
6,User->Request Referral Button->display friends by organization->No fried found message,CTRL,4,Send a referral request email,Send a referral request email
7,User->Request Referral Button->display friends by organization->No fried found message,INT,4,Send a referral request email,Send a referral request email
8,User->Friend selection page->display message edit page->message edit page,CTRL,4,Send a referral request email,Send a referral request email
9,User->Friend selection page->display message edit page->message edit page,INT,4,Send a referral request email,Send a referral request email
10,User->message edit page->send email message->Email Protocol,CTRL,4,Send a referral request email,Send a referral request email
11,User->message edit page->send email message->Email Protocol,EXTIVK,4,Send a referral request email,Send a referral request email
