id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#administrator:redirect to HKZ login page->administrator:redirect to HKZ login page,Logout,CTRL;EXTCLL;INT,2,0,4,1,8
2,stl#administrator:logout button->administrator:logout button->logout button:logout user->logout user:redirect to HKZ login page,Logout,TRAN_NA,4,0,4,3,16
