id,model_name,update_time,number_of_transactions
596ef9e1-067b-11e9-b1d3-6b2ba9d2725e,F13a_LiveRiot_Video_Editing_System_and_socialNetworking_enhancement_2018-11-22@1545546245122,undefined,189
