NUM,PROJ,UseCase_Num,Tran_Num,Activity_Num,Component_Num,Precedence_Num,Stimulus_Num,Tran_Num,UseCase_Num,Activity_Num,Actor_Num,Avg_Actor,Boundary_Num,ControlNum,Entity_Num,Component_num,Attribute_num,Operation_num,class_num,Top_Level_Classes,Average_Depth_Inheritance_Tree,Average_Number_Of_Children_Per_Base_Class,Number_Of_Inheritance_Relationships,Depth_Inheritance_Tree,para_num,usage_num,real_num,assoc_num,externaloper_num,objectdata_num,avg_operation,avg_attribute,avg_parameter,avg_usage,avg_real,avg_assoc,avg_instVar,weightedoper_num,method_size,EI,EQ,INT,DM,CTRL,EXTIVK,EXTCLL,TRAN_NA,NT,Avg_TL,Avg_TD,Arch_Diff,DET,RET,ILF,EIF,EI,EO,EQ,FN,IFPUG,NI,NE,MKII,EXT,ERY,RED,WRT,COSMIC,Type,Effort_Norm,Norm_Factor,KSLOC,Effort,UAW,TCF,EF,Simple_UC, Average_UC, Complex_UC, Effort_Norm_UCP, Effort_Norm_COCOMO, UUCP, UCP,EUCP,EXUCP,DUCP,SWTI,SWTII,SWTIII,NOET,NOAAE,NORT,NEM,NSR,NOA,NOS,WMC,MPC,DIT,NIVPC,NUMS,RR,NTLC,ANWMC,ADIT,NOCPBC,EIF,ILF,DET,FTR,NT,NOC,NOA,NOA,NOUC,NOR,ANAPUC,ANRPUC,UCP,NOC,NOIR,NOUR,NORR,NOM,NOP,NOCAL,NOASSOC,ANMC,ANPC,ANCAC,ANASSOCC,ANRELC,NOC,NOAPC,NODET,NORET,NOA,NOMPC,NPPM,NMT,Num_User_Story, Num_Tasks, project_manager_estimate, developer_estimate
1,F13a_LiveRiot_Video_Editing_System_and_socialNetworking_enhancement_2018-11-22@1545546245122,25,188,296,18,263,72,189,50,296,0,0,114,208,6,224,0,55,18,18,0,0,0,0,0,0,0,228,18,0,3.0555555555555554,0,0,0,0,12.666666666666666,0,5.399999999999999,0,1,0,13,1,44,0,14,125,44,20.613636363636363,113.68181818181819,2343.3956611570247,0,18,130,35,0,0,728,188,893,188,188,425.8,188,188,188,188,752,Unknown,NA,NA,NA,NA,0,1,1,10,0,15,0,0,275,275,190.7824,806.033,491.2514,190.7824,806.033,491.2514,18,0,228,18,18,228,25,5.399999999999999,3.0555555555555554,0,0,0,0,18,0.29999999999999993,0,0,0,0,0,0,0,18,228,228,25,0,0,0,0,18,0,0,0,55,0,0,228,3.0555555555555554,0,0,25.333333333333332,25.333333333333332,18,0,18,18,228,228,0,55,0,0,0,0
