id,element,useCase,type,component
189,User:"Send to recipient" button,email micro website link,boundary,createaccountbutton
190,"Send to recipient" button:Popup confirm box,email micro website link,boundary,ProxyConnector
191,Popup confirm box:"Send to recipient" button,email micro website link,boundary,createaccountbutton
192,display success message:Case study db,email micro website link,control,Casestudydb
193,Confirm box:Micro Website management,email micro website link,boundary,MicroWebsiteManagementPage
194,send email to user:Confirm box,email micro website link,boundary,ProxyConnector
195,Display failer message:failure message,email micro website link,control,pdfformatisnotvalidmessage
196,send email to user:Display failer message,email micro website link,control,pdfformatisnotvalidmessage
197,display success message:Micro Website management,email micro website link,boundary,MicroWebsiteManagementPage
198,Popup confirm box:send email to user,email micro website link,entity,sendemailtouser
199,display success message:Success message,email micro website link,control,pdfformatisnotvalidmessage
200,send email to user:display success message,email micro website link,control,pdfformatisnotvalidmessage
201,send email to user:upload fail message,email micro website link,boundary,uploadfile
202,stl#User:Confirm box,email micro website link,Stimulus,undefined
203,stl#User:upload fail message,email micro website link,Stimulus,undefined
204,stl#User:Micro Website management,email micro website link,Stimulus,undefined
205,stl#User:Success message,email micro website link,Stimulus,undefined
206,stl#User:failure message,email micro website link,Stimulus,undefined
207,stl#User:"Send to recipient" button,email micro website link,Stimulus,undefined
208,User:Invalid username and password message,login,control,pdfformatisnotvalidmessage
209,User:Login Button,login,boundary,createaccountbutton
210,User:Marketing Director's home page,login,control,pdfformatisnotvalidmessage
211,User:User is authorized message,login,control,pdfformatisnotvalidmessage
212,Verify username and password:Invalid username and password message,login,control,pdfformatisnotvalidmessage
213,Login Button:Verify username and password,login,entity,sendemailtouser
214,Redirect to marketing director's homepage:Marketing Director's home page,login,control,pdfformatisnotvalidmessage
215,Verify username and password:Redirect to marketing director's homepage,login,control,pdfformatisnotvalidmessage
216,Verify username and password:User Info,login,entity,sendemailtouser
217,Verify username and password:User is authorized message,login,control,pdfformatisnotvalidmessage
218,stl#User:Invalid username and password message,login,Stimulus,undefined
219,stl#User:Login Button,login,Stimulus,undefined
220,stl#User:Marketing Director's home page,login,Stimulus,undefined
221,stl#User:User is authorized message,login,Stimulus,undefined
222,Timer:idle for 30 or more minutes,logout,control,idlefor30ormoreminutes
223,User:Login page,logout,boundary,Loginpage
224,User:Invalid username and password message,logout,control,pdfformatisnotvalidmessage
225,User:Logout Button,logout,boundary,createaccountbutton
226,User:User'session is alreayd deactivated,logout,boundary,createaccountbutton
227,deactivate the user's session:Invalid username and password message,logout,control,pdfformatisnotvalidmessage
228,Redirect the user to the login page:Login page,logout,boundary,Loginpage
229,Logout Button:deactivate the user's session,logout,control,$help://use_case_model_pattern.htm
230,deactivate the user's session:Logout Button,logout,boundary,createaccountbutton
231,deactivate the user's session:Redirect the user to the login page,logout,boundary,Loginpage
232,deactivate the user's session:User Info,logout,entity,UserInfo
233,deactivate the user's session:User'session is alreayd deactivated,logout,boundary,createaccountbutton
234,idle for 30 or more minutes:deactivate the user's session,logout,control,$help://use_case_model_pattern.htm
235,stl#Timer:idle for 30 or more minutes,logout,Stimulus,undefined
236,stl#User:Login page,logout,Stimulus,undefined
237,stl#User:Invalid username and password message,logout,Stimulus,undefined
238,stl#User:Logout Button,logout,Stimulus,undefined
239,stl#User:User'session is alreayd deactivated,logout,Stimulus,undefined
240,User:error message,remove case studies,control,pdfformatisnotvalidmessage
241,User:List of case studieis,remove case studies,control,Casestudydb
242,User:"Remove Case Studies" button,remove case studies,control,Casestudydb
243,User:success message,remove case studies,control,pdfformatisnotvalidmessage
244,"Remove Case Studies" button:Show a list of case studies,remove case studies,control,Casestudydb
245,Show a list of case studies:"Remove Case Studies" button,remove case studies,control,Casestudydb
246,Delete the record from the database:List of case studieis,remove case studies,control,Casestudydb
247,Delete the record from the database:case study record,remove case studies,control,Casestudydb
248,Delete the record from the database:display record doesn't exist message,remove case studies,control,pdfformatisnotvalidmessage
249,Delete the record from the database:show success message,remove case studies,control,pdfformatisnotvalidmessage
250,Show a list of case studies:Delete the record from the database,remove case studies,control,$help://use_case_model_pattern.htm
251,display record doesn't exist message:error message,remove case studies,control,pdfformatisnotvalidmessage
252,show success message:success message,remove case studies,control,pdfformatisnotvalidmessage
253,stl#User:error message,remove case studies,Stimulus,undefined
254,stl#User:List of case studieis,remove case studies,Stimulus,undefined
255,stl#User:"Remove Case Studies" button,remove case studies,Stimulus,undefined
256,stl#User:success message,remove case studies,Stimulus,undefined
257,User:404 Forbidden page,view case studies,boundary,Loginpage
258,User:"Relevant Case Studies" button,view case studies,control,Casestudydb
259,User:"Case Studies" content,view case studies,control,Casestudydb
260,Display "case studies" content:"Case Studies" content,view case studies,control,Casestudydb
261,"Relevant Case Studies" button:Check the user's permission,view case studies,control,checkpermission
262,Check the user's permission:"Relevant Case Studies" button,view case studies,control,Casestudydb
263,Direct to micro website management:404 Forbidden page,view case studies,boundary,Loginpage
264,check permission:404 Forbidden page,view case studies,boundary,Loginpage
265,Check the user's permission:check permission,view case studies,control,checkpermission
266,Deactivate the link:Micro website,view case studies,boundary,MicroWebsiteManagementPage
267,Deactivate the link:Direct to micro website management,view case studies,boundary,MicroWebsiteManagementPage
268,Display "case studies" content:Deactivate the link,view case studies,boundary,createaccountbutton
269,Display "case studies" content:Micro website,view case studies,boundary,MicroWebsiteManagementPage
270,check permission:Display "case studies" content,view case studies,control,Casestudydb
271,stl#User:404 Forbidden page,view case studies,Stimulus,undefined
272,stl#User:"Relevant Case Studies" button,view case studies,Stimulus,undefined
273,stl#User:"Case Studies" content,view case studies,Stimulus,undefined
274,User:"Account Management" Page,view marketing director accounts,boundary,MicroWebsiteManagementPage
275,User:list of director account records,view marketing director accounts,boundary,createaccountbutton
276,User:View Market Director Accounts Page,view marketing director accounts,boundary,createaccountbutton
277,User:not exist or invlide username.,view marketing director accounts,control,pdfformatisnotvalidmessage
278,User:Confirmation box,view marketing director accounts,control,PopupConfirmationbox
279,"Account Management" Page:REtrieve a list of marketing director account records,view marketing director accounts,boundary,createaccountbutton
280,REtrieve a list of marketing director account records:"Account Management" Page,view marketing director accounts,boundary,MicroWebsiteManagementPage
281,Cancel:View Market Director Accounts Page,view marketing director accounts,boundary,createaccountbutton
282,Confirmation box:Cancel,view marketing director accounts,control,Cancel
283,Check user exist or invalid username:not exist or invlide username.,view marketing director accounts,control,pdfformatisnotvalidmessage
284,Check user exist or invalid username:Redirect to view market director accounts page,view marketing director accounts,boundary,createaccountbutton
285,Popup Confirmation box:Check user exist or invalid username,view marketing director accounts,control,pdfformatisnotvalidmessage
286,Confirmation box:Check user exist or invalid username,view marketing director accounts,control,pdfformatisnotvalidmessage
287,Popup Confirmation box:Confirmation box,view marketing director accounts,control,PopupConfirmationbox
288,list of director account records:Popup Confirmation box,view marketing director accounts,control,PopupConfirmationbox
289,REtrieve a list of marketing director account records:director accounts db,view marketing director accounts,boundary,createaccountbutton
290,REtrieve a list of marketing director account records:list of director account records,view marketing director accounts,boundary,createaccountbutton
291,Redirect to view market director accounts page:View Market Director Accounts Page,view marketing director accounts,boundary,createaccountbutton
292,stl#User:"Account Management" Page,view marketing director accounts,Stimulus,undefined
293,stl#User:list of director account records,view marketing director accounts,Stimulus,undefined
294,stl#User:View Market Director Accounts Page,view marketing director accounts,Stimulus,undefined
295,stl#User:not exist or invlide username.,view marketing director accounts,Stimulus,undefined
296,stl#User:Confirmation box,view marketing director accounts,Stimulus,undefined
