NUM,DM,Attribute_Num,Operation_Num,Class_Num,Top_Level_Classes,Average_Depth_Inheritance_Tree,Average_Number_Of_Children_Per_Base_Class,Number_Of_Inheritance_Relationships,Depth_Inheritance_Tree,para_num,usage_num,real_num,assoc_num,externaloper_num,objectdata_num,avg_operation,avg_attribute,avg_parameter,avg_usage,avg_real,avg_assoc,avg_instVar,weightedoper_num,method_size,DET,RET,ILF,EIF,OBJ,NOET,NOAAE,NORT,NEM,NSR, NOA,WMC,MPC,DIT,NIVPC,NUMS,RR,NTLC,ANWMC,ADIT,NOCPBC,NOC,NOIR,NOUR,NORR,NOM,NOP,NOCA,NOASSOC,ANMC,ANPC,ANCAC,ANASSOCC,ANRELC,NOC,NOAPC,NODET,NORET,NOA,NOMPC,NPPM,NMT
1,domain_model,0,55,18,18,0,0,0,0,0,0,0,228,18,0,3.0555555555555554,0,0,0,0,12.666666666666666,0,5.399999999999999,0,0,18,130,35,18,18,0,228,18,18,228,5.399999999999999,3.0555555555555554,0,0,0,0,18,0.29999999999999993,0,0,18,0,0,0,55,0,0,228,3.0555555555555554,0,0,25.333333333333332,25.333333333333332,18,0,18,18,228,3.0555555555555554,0,55
