id,element,useCase,type,component
1,User:Homepage,Manage Data,boundary,Homepage
2,User:Manage  data page,Manage Data,boundary,Homepage
3,Confirmation page:Homepage,Manage Data,boundary,Homepage
4,Confirmation page:Manage  data page,Manage Data,boundary,Homepage
5,chooses the type of management for data:Confirmation page,Manage Data,boundary,Homepage
6,Manage  data page:chooses the type of management for data,Manage Data,control,Checkoutdata
7,stl#User:Homepage,Manage Data,Stimulus,undefined
8,stl#User:Manage  data page,Manage Data,Stimulus,undefined
