id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#User:Homepage->User:Homepage,set constraints,2,1,0,0,0
2,stl#User:Constraints management page->User:Constraints management page->Constraints management page:Display constraint details->Display constraint details:Update changed information->Update changed information:Display information->Display information:Homepage,set constraints,6,4,1,0,0
3,stl#User:Make some changes->User:Make some changes->Make some changes:Confirm button->Confirm button:Update changed information->Update changed information:Display information->Display information:Homepage,set constraints,6,4,1,0,0
