id,path,functional,transactional,path_length, boundry_num, control_num, entity_num, actor_num, diagram,useCase
1,Independent reviewer->Resolve duplicate screen->display 2 reports->Bad driver reports,EQ,CTRL|INT,4,undefined,1,0,1,Resolve Potential Duplicates,Resolve Potential Duplicates
2,Independent reviewer->Resolve duplicate screen->display 2 reports->Get potential duplicate reports->Bad driver database,EI,CTRL|DM|EI,5,undefined,2,1,1,Resolve Potential Duplicates,Resolve Potential Duplicates
