id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,Actor,actor,1,0,Use Case Model,Log In to Account,
2,Account,entity,0,1,Use Case Model,Log In to Account,
3,Verify Username,control,3,1,Use Case Model,Log In to Account,
4,Display pop-p "Authentication Failed" on Log In Screen,control,1,2,Use Case Model,Log In to Account,
5,User Collection,entity,0,2,Use Case Model,Log In to Account,
6,Verify Password,control,3,1,Use Case Model,Log In to Account,
7,Log In Screen,boundary,1,3,Use Case Model,Log In to Account,
