id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,Picture,entity,0,1,View Specific Picture,View Specific Picture,
2,retrieve picture details,control,1,1,View Specific Picture,View Specific Picture,
3,Picture Gallery,boundary,1,1,View Specific Picture,View Specific Picture,
4,User,actor,1,0,View Specific Picture,View Specific Picture,
