NUM,UC,Tran_Num,Activity_Num,Actor_Num,Component_num,Boundary_Num,Control_Num,Entity_Num,EI,EQ,INT,DM,CTRL,EXTIVK,EXTCLL,TRAN_NA,NT,Avg_TL,Avg_TD, Avg_TC, Avg_DETs, Arch_Diff,EI,EO,EQ,FN,NI,NE,EXT,ERY,RED,WRT,SWTI,SWTII,SWTIII
1,Create/update user profile,15,24,0,19,7,11,1,0,0,2,0,3,0,2,12,3,36.666666666666664,2.2,31.666666666666668,6.666666666666667,80.66666666666667,0,0,64,15,15,15,15,15,15,15,15.221999999999994,38.2961,26.0995
2,Process Neogov RSS feed,5,10,2,8,0,5,1,1,0,0,1,5,2,1,0,5,3.4,2.5,2.4,1,8.5,0,0,15,5,5,5,5,5,5,5,5.074,5.37,5.8340000000000005
3,Receive notifications when job opens,4,11,0,9,4,5,0,0,0,1,0,3,0,1,1,3,5.333333333333333,1.5,4,2.3333333333333335,8,0,0,12,4,4,4,4,4,4,4,4.0592,4.3977,4.7147
4,Search all existing jobs,5,14,0,11,10,1,0,0,0,1,0,1,0,1,4,1,32,7.62962962962963,27,6,244.14814814814815,0,0,18,5,5,5,5,5,5,5,5.074,32.5859,19.430500000000002
5,Subscribe for notifications,19,29,0,22,10,12,0,0,0,2,0,3,0,2,16,3,41.333333333333336,5.942857142857143,35,15.666666666666666,245.63809523809525,0,0,90,19,19,19,19,19,19,19,19.2812,96.06970000000001,55.40420000000002
6,View job descriptions,5,13,0,10,7,2,1,0,0,1,0,1,0,1,4,1,19,1.8571428571428572,14,4,35.285714285714285,0,0,16,5,5,5,5,5,5,5,5.074,5.5733999999999995,5.929
7,View open jobs,6,10,0,8,4,3,1,0,0,1,0,1,0,1,5,1,28,2.090909090909091,22,4,58.54545454545455,0,0,20,6,6,6,6,6,6,6,6.0888,8.622499999999999,7.2383
