id,model_name,update_time,number_of_transactions
596ed2d2-067b-11e9-b1d3-6b2ba9d2725e,F13a_Cityof_LosAngeles_Personnel_Department_Mobile_Applications_2018-11-22@1545546245122,undefined,59
