id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,Logout error message,boundary,0,2,Logout,Logout,
2,message box,boundary,0,2,Logout,Logout,
3,display a logout message,control,2,1,Logout,Logout,
4,Clear cache data,control,1,1,Logout,Logout,
5,Logout button,boundary,1,1,Logout,Logout,
6,User,actor,3,0,Logout,Logout,
