id,path,functional,transactional,path_length,diagram,useCase
1,User->Log out button->clear local cache->home page,EQ,CTRL|INT,undefined,Logout,Logout
2,User->Log out button->clear local cache->cache,EI,CTRL|DM|EI,undefined,Logout,Logout
