id,path,functional,transactional,path_length, boundry_num, control_num, entity_num, actor_num, diagram,useCase
1,Business Partner->Bills view page->View Bill Details->Bill Detail Page,EQ,CTRL|INT,4,undefined,1,0,1,View Bill,View Bill
2,Business Partner->Bills view page->Display bills->Bills->Post bills->Unbilled Transactions->Redeem coupon,FUNC_NA,TRAN_NA,7,undefined,3,2,1,View Bill,View Bill
3,Business Partner->Bills view page->Display bills->Bills->Post bills->Partneer subscriptions,FUNC_NA,TRAN_NA,6,undefined,2,2,1,View Bill,View Bill
