id,path,functional,transactional,path_length,diagram,useCase
1,User->Log out button->clear local cache->home page,EQ,CTRL|INT,undefined,Request new course,Request new course
2,User->Log out button->clear local cache->cache,EI,CTRL|DM|EI,undefined,Request new course,Request new course
3,User->home page->save course information for review->course information is no t valid message,EQ,CTRL|INT,undefined,Request new course,Request new course
