id,path,transactional,path_length,diagram,useCase
1,florist->Order page->update order status information->order,CTRL,4,Provide tracking information,Provide tracking information
2,florist->Order page->update order status information->order,DM,4,Provide tracking information,Provide tracking information
3,florist->Order page->update order status information->order,EI,4,Provide tracking information,Provide tracking information
4,florist->Order page->update order status information->update successful page,CTRL,4,Provide tracking information,Provide tracking information
5,florist->Order page->update order status information->update successful page,INT,4,Provide tracking information,Provide tracking information
