id,element,useCase,type,component
1,User:Homepage,login,control,Send Messagepage
2,User:Login page,login,control,User Info Input Page
3,Display confirmation  page :Homepage,login,control,Send Messagepage
4,Display confirmation  page :Login page,login,control,User Info Input Page
5,Redirect to homepage:Display confirmation  page ,login,control,Notification message
6,Login page:Validate username and password,login,control,ClassAttendance Report
7,Validate username and password:Redirect to homepage,login,control,Request Reportpage
8,stl#User:Homepage,login,Stimulus,undefined
9,stl#User:Login page,login,Stimulus,undefined
