id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#User:Administrator dashboard->User:Administrator dashboard,Login,2,0,0,1,0
2,stl#User:Login page->User:Login page->Login page:verify login information->verify login information:Login Error Page,Login,4,2,1,0,0
3,stl#User:Login page->User:Login page->Login page:verify login information->verify login information:Select project page->Select project page:retrieve project information->retrieve project information:Administrator dashboard,Login,6,1,1,3,0
4,stl#User:Login page->User:Login page->Login page:verify login information->verify login information:Select project page->Select project page:retrieve project information->retrieve project information:project info,Login,6,1,1,3,0
5,stl#User:Login page->User:Login page->Login page:verify login information->verify login information:general user dashboard,Login,4,1,2,0,0
6,stl#User:Login page->User:Login page->Login page:verify login information->verify login information:user info,Login,4,1,2,0,0
7,stl#User:Login Error Page->User:Login Error Page,Login,2,1,0,0,0
8,stl#User:Select project page->User:Select project page->Select project page:retrieve project information->retrieve project information:Administrator dashboard,Login,4,0,0,3,0
9,stl#User:Select project page->User:Select project page->Select project page:retrieve project information->retrieve project information:project info,Login,4,0,0,3,0
10,stl#User:general user dashboard->User:general user dashboard,Login,2,0,1,0,0
