id,element,useCase,type,component
1,User:Homepage,Generate Progress Report,boundary,Homepage
2,User:Record students score,Generate Progress Report,control,Editstudents
3,Display confirmation page:Record students score,Generate Progress Report,control,Editstudents
4,Display confirmation page:Homepage,Generate Progress Report,boundary,Homepage
5,Generate student report:Display confirmation page,Generate Progress Report,control,Displayconfirmation
6,Inserted into databse:Generate student report,Generate Progress Report,control,Editstudents
7,Record students score:Inserted into databse,Generate Progress Report,entity,Database
8,stl#User:Homepage,Generate Progress Report,Stimulus,undefined
9,stl#User:Record students score,Generate Progress Report,Stimulus,undefined
