id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#Partner:Not found page->Partner:Not found page,Contact us,CTRL;EXTCLL;DM;EI,2,1,5,1,10
2,stl#Partner:ContactUs page->Partner:ContactUs page->ContactUs page:Validate->Validate:Successfully submitted->Successfully submitted:Publish offer->Publish offer:Contact Admin->Contact Admin:Display customer complain notification->Display customer complain notification:Admin gets the message,Contact us,TRAN_NA,8,7,3.7142857142857144,7,29.714285714285715
3,stl#Partner:ContactUs page->Partner:ContactUs page->ContactUs page:Validate->Validate:Successfully submitted->Successfully submitted:Publish offer->Publish offer:Contact Admin->Contact Admin:Customer complain Notification,Contact us,TRAN_NA,7,6,4.166666666666667,6,29.166666666666668
4,stl#Partner:ContactUs page->Partner:ContactUs page->ContactUs page:Validate->Validate:Successfully submitted->Successfully submitted:Display successful submitted page->Display successful submitted page:successfully submitted page,Contact us,TRAN_NA,6,5,6.333333333333333,3,38
5,stl#Partner:ContactUs page->Partner:ContactUs page->ContactUs page:Validate->Validate:Successfully submitted->Successfully submitted:Contact Admin->Contact Admin:Display customer complain notification->Display customer complain notification:Admin gets the message,Contact us,TRAN_NA,7,6,3.5,6,24.5
6,stl#Partner:ContactUs page->Partner:ContactUs page->ContactUs page:Validate->Validate:Successfully submitted->Successfully submitted:Contact Admin->Contact Admin:Customer complain Notification,Contact us,TRAN_NA,6,5,4,5,24
7,stl#Partner:ContactUs page->Partner:ContactUs page->ContactUs page:Validate->Validate:E-coupon,Contact us,TRAN_NA,4,3,2.6666666666666665,3,10.666666666666666
8,stl#Partner:ContactUs page->Partner:ContactUs page->ContactUs page:Validate->Validate:Display not found page->Display not found page:Not found page,Contact us,TRAN_NA,5,4,4.25,4,21.25
9,stl#Partner:ContactUs page->Partner:ContactUs page->ContactUs page:Validate->Validate:Display->Display:ContactUs page->ContactUs page:Validate,Contact us,TRAN_NA,6,5,6.333333333333333,3,38
10,stl#Partner:ContactUs page->Partner:ContactUs page->ContactUs page:Validate->Validate:Customer,Contact us,TRAN_NA,4,3,2.6666666666666665,3,10.666666666666666
11,stl#Partner:successfully submitted page->Partner:successfully submitted page,Contact us,CTRL;EXTCLL;INT,2,1,4,1,8
12,stl#Partner:Home page->Partner:Home page->Home page:Display contact us page->Display contact us page:ContactUs page->ContactUs page:Validate->Validate:Successfully submitted->Successfully submitted:Publish offer->Publish offer:Contact Admin->Contact Admin:Display customer complain notification->Display customer complain notification:Admin gets the message,Contact us,TRAN_NA,10,9,5,7,50
13,stl#Partner:Home page->Partner:Home page->Home page:Display contact us page->Display contact us page:ContactUs page->ContactUs page:Validate->Validate:Successfully submitted->Successfully submitted:Publish offer->Publish offer:Contact Admin->Contact Admin:Customer complain Notification,Contact us,TRAN_NA,9,8,5.666666666666667,6,51
14,stl#Partner:Home page->Partner:Home page->Home page:Display contact us page->Display contact us page:ContactUs page->ContactUs page:Validate->Validate:Successfully submitted->Successfully submitted:Display successful submitted page->Display successful submitted page:successfully submitted page,Contact us,TRAN_NA,8,7,7,4,56
15,stl#Partner:Home page->Partner:Home page->Home page:Display contact us page->Display contact us page:ContactUs page->ContactUs page:Validate->Validate:Successfully submitted->Successfully submitted:Contact Admin->Contact Admin:Display customer complain notification->Display customer complain notification:Admin gets the message,Contact us,TRAN_NA,9,8,4.285714285714286,7,38.57142857142857
16,stl#Partner:Home page->Partner:Home page->Home page:Display contact us page->Display contact us page:ContactUs page->ContactUs page:Validate->Validate:Successfully submitted->Successfully submitted:Contact Admin->Contact Admin:Customer complain Notification,Contact us,TRAN_NA,8,7,4.833333333333333,6,38.666666666666664
17,stl#Partner:Home page->Partner:Home page->Home page:Display contact us page->Display contact us page:ContactUs page->ContactUs page:Validate->Validate:E-coupon,Contact us,TRAN_NA,6,5,4.25,4,25.5
18,stl#Partner:Home page->Partner:Home page->Home page:Display contact us page->Display contact us page:ContactUs page->ContactUs page:Validate->Validate:Display not found page->Display not found page:Not found page,Contact us,TRAN_NA,7,6,6.5,4,45.5
19,stl#Partner:Home page->Partner:Home page->Home page:Display contact us page->Display contact us page:ContactUs page->ContactUs page:Validate->Validate:Display->Display:ContactUs page->ContactUs page:Validate,Contact us,TRAN_NA,8,7,9.333333333333334,3,74.66666666666667
20,stl#Partner:Home page->Partner:Home page->Home page:Display contact us page->Display contact us page:ContactUs page->ContactUs page:Validate->Validate:Customer,Contact us,TRAN_NA,6,5,4.25,4,25.5
21,stl#Add Server:Publish offer->Add Server:Publish offer->Publish offer:Contact Admin->Contact Admin:Display customer complain notification->Display customer complain notification:Admin gets the message,Contact us,TRAN_NA,5,4,3.75,4,18.75
22,stl#Add Server:Publish offer->Add Server:Publish offer->Publish offer:Contact Admin->Contact Admin:Customer complain Notification,Contact us,TRAN_NA,4,3,4.666666666666667,3,18.666666666666668
