id,element,useCase,type,component
1,User:Homepage,Updated via Social Media,boundary,Customer
2,User:Updated by social media  page,Updated via Social Media,entity,Updatesocialmedia
3,Show confirmation page :Homepage,Updated via Social Media,boundary,Customer
4,Show confirmation page :Updated by social media  page,Updated via Social Media,entity,Updatesocialmedia
5,Update social media:Show confirmation page ,Updated via Social Media,boundary,Showconfirmationpage
6,Update social media:Social media db,Updated via Social Media,entity,Updatesocialmedia
7,Updated by social media  page:Update social media,Updated via Social Media,entity,Updatesocialmedia
8,stl#User:Homepage,Updated via Social Media,Stimulus,undefined
9,stl#User:Updated by social media  page,Updated via Social Media,Stimulus,undefined
