NUM,UC,Tran_Num,Activity_Num,Actor_Num,Component_num,Boundary_Num,Control_Num,Entity_Num,EI,EQ,INT,DM,CTRL,EXTIVK,EXTCLL,TRAN_NA,NT,Avg_TL,Avg_TD, Avg_TC, Avg_DETs, Arch_Diff,EI,EO,EQ,FN,SWTI,SWTII,SWTIII
1,src,14,43,0,30,0,0,0,0,0,0,0,14,0,0,0,14,4.857142857142857,NaN,NaN,6.714285714285714,NaN,0,0,56,14,14.207199999999995,19.7195,25.5702
