id,element,useCase,type,component
1,ActivityProcesses_onClick,src,undefined,ActivityProcesses
2,ActivityProcesses_access$100,src,undefined,ActivityProcesses
3,ActivityProcesses_onSaveInstanceState,src,undefined,ActivityProcesses
4,ActivityProcesses_onStart,src,undefined,ActivityProcesses
5,ActivityProcesses_onItemClick,src,undefined,ActivityProcesses
6,ActivityProcesses_access$000,src,undefined,ActivityProcesses
7,ActivityProcesses_access$200,src,undefined,ActivityProcesses
8,C_onCreate,src,undefined,C
9,C_onStart,src,undefined,C
10,ServiceReader$4_stopRecord,src,undefined,ServiceReader$4
11,ServiceReader$4_getDate,src,undefined,ServiceReader$4
12,ServiceReader$4_onBind,src,undefined,ServiceReader$4
13,C_onStart,src,undefined,C
14,C_onClick,src,undefined,C
15,C_onCreate,src,undefined,C
16,C_<init>,src,undefined,C
17,C_onAnimationUpdate,src,undefined,C
18,C_access$5400,src,undefined,C
19,C_onGlobalLayout,src,undefined,C
20,C_access$5502,src,undefined,C
21,C_onClick,src,undefined,C
22,C_access$2702,src,undefined,C
23,C_access$2700,src,undefined,C
24,C_access$3800,src,undefined,C
25,C_access$3700,src,undefined,C
26,C_switchParameter,src,undefined,C
27,C_run,src,undefined,C
28,C_<init>,src,undefined,C
29,C_access$2300,src,undefined,C
30,C_run,src,undefined,C
31,C_access$2500,src,undefined,C
32,C_access$2400,src,undefined,C
33,C_access$2402,src,undefined,C
34,C_access$2302,src,undefined,C
35,C_onStopTrackingTouch,src,undefined,C
36,C_onActivityResult,src,undefined,C
37,C_<init>,src,undefined,C
38,C_<init>,src,undefined,C
39,C_getColourForProcess,src,undefined,C
40,C_<init>,src,undefined,C
41,C_switchParameterForProcess,src,undefined,C
42,C_setTextLabelCPUProcess,src,undefined,C
43,C_onKey,src,undefined,C
44,C_access$5100,src,undefined,C
45,C_onClick,src,undefined,C
46,C_access$5200,src,undefined,C
47,C_access$5300,src,undefined,C
48,C_onClick,src,undefined,C
49,C_onClick,src,undefined,C
50,C_<init>,src,undefined,C
51,C_access$5900,src,undefined,C
52,C_access$300,src,undefined,C
53,C_access$2000,src,undefined,C
54,C_access$6000,src,undefined,C
55,C_access$400,src,undefined,C
56,C_onProgressChanged,src,undefined,C
57,C_onClick,src,undefined,C
58,C_access$3000,src,undefined,C
59,C_access$4100,src,undefined,C
60,C_access$3002,src,undefined,C
61,C_onClick,src,undefined,C
