id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#User:success message->User:success message,Delete Site,CTRL,2,0,4,1,8
2,stl#User:success messsage->User:success messsage->success messsage:check existing situation for the new site->check existing situation for the new site:existing site error message,Delete Site,CTRL;EXTCLL;DM;EI,4,0,4,3,16
3,stl#User:success messsage->User:success messsage->success messsage:check existing situation for the new site->check existing situation for the new site:add site information db->add site information db:success message,Delete Site,CTRL,5,1,5,4,25
4,stl#User:success messsage->User:success messsage->success messsage:check existing situation for the new site->check existing situation for the new site:add site information db->add site information db:site information,Delete Site,CTRL,5,0,5.5,4,27.5
5,stl#User:existing site error message->User:existing site error message,Delete Site,CTRL;EXTCLL;DM;EI,2,0,2,1,4
6,stl#User:site list->User:site list->site list:delete site from db->delete site from db:success messsage->success messsage:check existing situation for the new site->check existing situation for the new site:existing site error message,Delete Site,TRAN_NA,6,1,4.8,5,28.799999999999997
7,stl#User:site list->User:site list->site list:delete site from db->delete site from db:success messsage->success messsage:check existing situation for the new site->check existing situation for the new site:add site information db->add site information db:success message,Delete Site,TRAN_NA,7,2,5.333333333333333,6,37.33333333333333
8,stl#User:site list->User:site list->site list:delete site from db->delete site from db:success messsage->success messsage:check existing situation for the new site->check existing situation for the new site:add site information db->add site information db:site information,Delete Site,TRAN_NA,7,1,5.666666666666667,6,39.66666666666667
9,stl#User:site list->User:site list->site list:delete site from db->delete site from db:site information,Delete Site,TRAN_NA,4,1,6,3,24
10,stl#User:"sites" link->User:"sites" link->"sites" link:redirect to a page with the curernt sites list->redirect to a page with the curernt sites list:site list->site list:delete site from db->delete site from db:success messsage->success messsage:check existing situation for the new site->check existing situation for the new site:existing site error message,Delete Site,TRAN_NA,8,0,5.142857142857143,7,41.142857142857146
11,stl#User:"sites" link->User:"sites" link->"sites" link:redirect to a page with the curernt sites list->redirect to a page with the curernt sites list:site list->site list:delete site from db->delete site from db:success messsage->success messsage:check existing situation for the new site->check existing situation for the new site:add site information db->add site information db:success message,Delete Site,TRAN_NA,9,1,5.5,8,49.5
12,stl#User:"sites" link->User:"sites" link->"sites" link:redirect to a page with the curernt sites list->redirect to a page with the curernt sites list:site list->site list:delete site from db->delete site from db:success messsage->success messsage:check existing situation for the new site->check existing situation for the new site:add site information db->add site information db:site information,Delete Site,TRAN_NA,9,0,5.75,8,51.75
13,stl#User:"sites" link->User:"sites" link->"sites" link:redirect to a page with the curernt sites list->redirect to a page with the curernt sites list:site list->site list:delete site from db->delete site from db:site information,Delete Site,TRAN_NA,6,0,6,5,36
14,stl#User:"sites" link->User:"sites" link->"sites" link:redirect to a page with the curernt sites list->redirect to a page with the curernt sites list:site information,Delete Site,TRAN_NA,4,1,6,3,24
