id,element,useCase,type,component
1,User: opens Go Grrrls App ,Open and View a certain chapter unit,boundary,Go Grrrls App
2,User:Click on the chapter to view ,Open and View a certain chapter unit,boundary,chapter view
3,User:The user clicks on the Twitter option among the listed one ,Open and View a certain chapter unit,boundary,TheuserclicksontheForwardRewindbuttonlistedinthevideowindow
4,User:clicks on specific chapter ,Open and View a certain chapter unit,control,Chapter
5,User:User enters her Twitter account credentials ,Open and View a certain chapter unit,boundary,Twitter
6,User:clicks on Watch more link ,Open and View a certain chapter unit,boundary,TheuserclicksontheForwardRewindbuttonlistedinthevideowindow
7,User:Click on view content ,Open and View a certain chapter unit,boundary,chapter view
8,User:opens Go Grrrls App ,Open and View a certain chapter unit,boundary,Go Grrrls App
9, opens Go Grrrls App :Show the home page of the app ,Open and View a certain chapter unit,control,Home
10,Chapter content is loaded and with watch more link listed :The video is loaded from the YouTube API and is available to watch along with the text in-line,Open and View a certain chapter unit,boundary,TheuserclicksontheForwardRewindbuttonlistedinthevideowindow
11,clicks on specific chapter :Chapter content is loaded and with watch more link listed ,Open and View a certain chapter unit,boundary,TheuserclicksontheForwardRewindbuttonlistedinthevideowindow
12,Display all the chapters listed:Chapter content is loaded and with watch more link listed ,Open and View a certain chapter unit,boundary,TheuserclicksontheForwardRewindbuttonlistedinthevideowindow
13,Click on the chapter to view :Display all the chapter text and other links available to go to from that chapter ,Open and View a certain chapter unit,control,chapter controller
14,Click on view content :Display all the chapters listed,Open and View a certain chapter unit,control,Chapter
15,Show the home page of the app :Display all the chapter text and other links available to go to from that chapter ,Open and View a certain chapter unit,control,chapter controller
16,Show the home page of the app :Display all the chapters listed,Open and View a certain chapter unit,control,Chapter
17,opens Go Grrrls App :Show the home page of the app ,Open and View a certain chapter unit,control,Home
18,The user clicks on the Twitter option among the listed one :User is taken to login page of Twitter,Open and View a certain chapter unit,boundary,Twitter
19,The video is loaded from the YouTube API and is available to watch along with the text in-line:User is taken to login page of Twitter,Open and View a certain chapter unit,boundary,Twitter
20,clicks on Watch more link :The video is loaded from the YouTube API and is available to watch along with the text in-line,Open and View a certain chapter unit,boundary,TheuserclicksontheForwardRewindbuttonlistedinthevideowindow
21,User enters her Twitter account credentials :The video is posted on user��s Twitter account,Open and View a certain chapter unit,boundary,TheuserclicksontheForwardRewindbuttonlistedinthevideowindow
22,User is taken to login page of Twitter:The video is posted on user��s Twitter account,Open and View a certain chapter unit,boundary,TheuserclicksontheForwardRewindbuttonlistedinthevideowindow
23,stl#User: opens Go Grrrls App ,Open and View a certain chapter unit,Stimulus,undefined
24,stl#User:Click on the chapter to view ,Open and View a certain chapter unit,Stimulus,undefined
25,stl#User:The user clicks on the Twitter option among the listed one ,Open and View a certain chapter unit,Stimulus,undefined
26,stl#User:clicks on specific chapter ,Open and View a certain chapter unit,Stimulus,undefined
27,stl#User:User enters her Twitter account credentials ,Open and View a certain chapter unit,Stimulus,undefined
28,stl#User:clicks on Watch more link ,Open and View a certain chapter unit,Stimulus,undefined
29,stl#User:Click on view content ,Open and View a certain chapter unit,Stimulus,undefined
30,stl#User:opens Go Grrrls App ,Open and View a certain chapter unit,Stimulus,undefined
