id,element,useCase,type,outboundDegree,inboundDegree
1,Army men :User,Render Army,0,undefined,undefined
2,Army men :Get army information,Render Army,0,undefined,undefined
3,Get army information:Enemy,Render Army,0,undefined,undefined
