id,operation,element
1,User,User
2,Homepage,Homepage
3,Searchpage,Homepage
4,Confirmationpage,Homepage
5,Loginpage,Homepage
6,postpage,Homepage
7,Composethemessagetheuserwantstopost,Homepage
8,Receivrprivatemessagepage,Homepage
9,inputamessage,Homepage
10,Sendprivatepage,Homepage
11,Uploadcvpage,Homepage
12,Viewmessagehistory,Homepage
13,ChooseoneofmessageandClicktheViewbutton,Homepage
