id,path,functional,transactional,path_length,diagram,useCase
1,Business Partner->Bills view page->View Bill Details->Bill Detail Page,EQ,CTRL|INT,undefined,View Bill,View Bill
2,Business Partner->Bills view page->Display bills->Bills->Post bills->Unbilled Transactions->Redeem coupon,FUNC_NA,TRAN_NA,undefined,View Bill,View Bill
3,Business Partner->Bills view page->Display bills->Bills->Post bills->Partneer subscriptions,FUNC_NA,TRAN_NA,undefined,View Bill,View Bill
