id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#User:email address prompts->User:email address prompts->email address prompts:generate security token->generate security token:sends email to user containing reset link and security token->sends email to user containing reset link and security token:display email send message to user->display email send message to user:email is sent message,reset passowrd,CTRL,6,2,4.2,5,25.200000000000003
2,stl#User:email address prompts->User:email address prompts->email address prompts:generate security token->generate security token:sends email to user containing reset link and security token->sends email to user containing reset link and security token:display email send message to user->display email send message to user:check security token validity->check security token validity:prompts user to enter new password->prompts user to enter new password:password dialog->password dialog:store new password in database->store new password in database:password database,reset passowrd,TRAN_NA,10,3,4.111111111111111,9,41.11111111111111
3,stl#User:email address prompts->User:email address prompts->email address prompts:generate security token->generate security token:sends email to user containing reset link and security token->sends email to user containing reset link and security token:display email send message to user->display email send message to user:check security token validity->check security token validity:invalid input,reset passowrd,CTRL,7,2,3.5,6,24.5
4,stl#User:Forgot password link->User:Forgot password link->Forgot password link:prompts for email address->prompts for email address:user info,reset passowrd,TRAN_NA,4,1,4.333333333333333,3,17.333333333333332
5,stl#User:Forgot password link->User:Forgot password link->Forgot password link:prompts for email address->prompts for email address:email address prompts->email address prompts:generate security token->generate security token:sends email to user containing reset link and security token->sends email to user containing reset link and security token:display email send message to user->display email send message to user:email is sent message,reset passowrd,TRAN_NA,8,2,4.714285714285714,7,37.714285714285715
6,stl#User:Forgot password link->User:Forgot password link->Forgot password link:prompts for email address->prompts for email address:email address prompts->email address prompts:generate security token->generate security token:sends email to user containing reset link and security token->sends email to user containing reset link and security token:display email send message to user->display email send message to user:check security token validity->check security token validity:prompts user to enter new password->prompts user to enter new password:password dialog->password dialog:store new password in database->store new password in database:password database,reset passowrd,TRAN_NA,12,3,4.454545454545454,11,53.45454545454545
7,stl#User:Forgot password link->User:Forgot password link->Forgot password link:prompts for email address->prompts for email address:email address prompts->email address prompts:generate security token->generate security token:sends email to user containing reset link and security token->sends email to user containing reset link and security token:display email send message to user->display email send message to user:check security token validity->check security token validity:invalid input,reset passowrd,TRAN_NA,9,2,4.125,8,37.125
8,stl#User:invalid input->User:invalid input,reset passowrd,CTRL,2,0,3,1,6
9,stl#User:email is sent message->User:email is sent message,reset passowrd,CTRL,2,0,6,1,12
10,stl#User:password dialog->User:password dialog->password dialog:store new password in database->store new password in database:password database,reset passowrd,TRAN_NA,4,1,4.333333333333333,3,17.333333333333332
