id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#User:Homepage->User:Homepage,Customize Data Service Subscription Notification,CTRL;EXTCLL;INT,2,0,4,1,8
2,stl#User:Customize  Data serivce page->User:Customize  Data serivce page->Customize  Data serivce page:Customize data->Customize data:Confirmation page->Confirmation page:Customize  Data serivce page->Customize  Data serivce page:Customize data,Customize Data Service Subscription Notification,TRAN_NA,6,2,2.6,5,15.600000000000001
3,stl#User:Customize  Data serivce page->User:Customize  Data serivce page->Customize  Data serivce page:Customize data->Customize data:Confirmation page->Confirmation page:Homepage,Customize Data Service Subscription Notification,TRAN_NA,5,2,2.75,4,13.75
