id, element_name, attribute_num,operation_num
EAID_9D9760B7_2824_4979_90BE_27A2CAE52EA5,Domain Model,0,0,0
EAID_CC36E7B0_8432_4bc0_9714_31F220264D25,Domain Objects,0,0,7
