id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#Admin:All vendors tab->Admin:All vendors tab->All vendors tab:redirect vendors page->redirect vendors page:user list with edit and remove buttons->user list with edit and remove buttons:remove vendor->remove vendor:vendor,Manage vendor,CTRL,6,3,9.4,5,56.400000000000006
2,stl#Admin:All vendors tab->Admin:All vendors tab->All vendors tab:redirect vendors page->redirect vendors page:user list with edit and remove buttons->user list with edit and remove buttons:redirect to vendor details page->redirect to vendor details page:vendor detail page->vendor detail page:update vendor info->update vendor info:vendor,Manage vendor,CTRL,8,2,8.714285714285714,7,69.71428571428571
3,stl#Admin:All vendors tab->Admin:All vendors tab->All vendors tab:redirect vendors page->redirect vendors page:user list with edit and remove buttons->user list with edit and remove buttons:redirect to vendor details page->redirect to vendor details page:vendor detail page->vendor detail page:update vendor info->update vendor info:notify amdin->notify amdin:User info updated message,Manage vendor,TRAN_NA,9,3,6.75,8,60.75
4,stl#Admin:All vendors tab->Admin:All vendors tab->All vendors tab:redirect vendors page->redirect vendors page:user list with edit and remove buttons->user list with edit and remove buttons:redirect to vendor details page->redirect to vendor details page:query vendor detail->query vendor detail:vendor,Manage vendor,CTRL,7,3,8.5,6,59.5
5,stl#Admin:All vendors tab->Admin:All vendors tab->All vendors tab:redirect vendors page->redirect vendors page:vendor,Manage vendor,CTRL,4,1,10,3,40
6,stl#Admin:vendor detail page->Admin:vendor detail page->vendor detail page:update vendor info->update vendor info:vendor,Manage vendor,CTRL,4,0,9,3,36
7,stl#Admin:vendor detail page->Admin:vendor detail page->vendor detail page:update vendor info->update vendor info:notify amdin->notify amdin:User info updated message,Manage vendor,TRAN_NA,5,1,5,4,25
8,stl#Admin:user list with edit and remove buttons->Admin:user list with edit and remove buttons->user list with edit and remove buttons:remove vendor->remove vendor:vendor,Manage vendor,CTRL,4,2,9,3,36
9,stl#Admin:user list with edit and remove buttons->Admin:user list with edit and remove buttons->user list with edit and remove buttons:redirect to vendor details page->redirect to vendor details page:vendor detail page->vendor detail page:update vendor info->update vendor info:vendor,Manage vendor,CTRL,6,1,8.2,5,49.199999999999996
10,stl#Admin:user list with edit and remove buttons->Admin:user list with edit and remove buttons->user list with edit and remove buttons:redirect to vendor details page->redirect to vendor details page:vendor detail page->vendor detail page:update vendor info->update vendor info:notify amdin->notify amdin:User info updated message,Manage vendor,TRAN_NA,7,2,5.666666666666667,6,39.66666666666667
11,stl#Admin:user list with edit and remove buttons->Admin:user list with edit and remove buttons->user list with edit and remove buttons:redirect to vendor details page->redirect to vendor details page:query vendor detail->query vendor detail:vendor,Manage vendor,CTRL,5,2,7.75,4,38.75
12,stl#Admin:User info updated message->Admin:User info updated message,Manage vendor,CTRL;EXTCLL;INT,2,0,2,1,4
