id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#Admin:The number of pictures per month->Admin:The number of pictures per month,Generate Statistics Report,CTRL,2,1,NaN,undefined,NaN
2,stl#Admin:Click the number of pictures posted per month->Admin:Click the number of pictures posted per month->Click the number of pictures posted per month:Search pictures posted in the month->Search pictures posted in the month:The number of pictures per month,Generate Statistics Report,CTRL,4,3,NaN,undefined,NaN
3,stl#Admin:Click the number of pictures posted per month->Admin:Click the number of pictures posted per month->Click the number of pictures posted per month:Search pictures posted in the month->Search pictures posted in the month:Pictures,Generate Statistics Report,CTRL,4,3,NaN,undefined,NaN
