id,path,functional,transactional,path_length, boundry_num, control_num, entity_num, actor_num, diagram,useCase
1,Actor->dropdown settings menu->query projects->Project,EI,CTRL|DM|EI,4,undefined,1,1,1,Change Project,Change Project
2,Actor->dropdown settings menu->query projects->Projects list screen,EQ,CTRL|INT,4,undefined,1,0,1,Change Project,Change Project
3,Actor->Projects list screen->Query project detail->Project detail,EQ,CTRL|INT,4,undefined,1,0,1,Change Project,Change Project
4,Actor->Projects list screen->Query project detail->Project,EI,CTRL|DM|EI,4,undefined,1,1,1,Change Project,Change Project
5,Actor->Selecting settings button->Display dropdown settings menu->dropdown settings menu,EQ,CTRL|INT,4,undefined,1,0,1,Change Project,Change Project
