NUM,UC,Tran_Num,Activity_Num,Actor_Num,Component_num,Boundary_Num,Control_Num,Entity_Num,EI,EQ,INT,DM,CTRL,EXTIVK,EXTCLL,TRAN_NA,NT,Avg_TL,Avg_TD, Avg_TC, Avg_DETs, Arch_Diff,EI,EO,EQ,FN,NI,NE,EXT,ERY,RED,WRT,SWTI,SWTII,SWTIII
1,Add Employer Profile,7,15,0,5,4,0,1,0,0,1,0,1,0,1,6,1,34,2.925925925925926,27,3,99.48148148148148,12,0,16,7,7,4,4.62,19.38,0,3,7.1036,10.633199999999999,8.452599999999999
2,Add job-seeker profile,7,15,0,5,4,0,1,0,0,1,0,1,0,1,6,1,34,2.925925925925926,27,5,99.48148148148148,12,0,16,7,7,4,4.62,19.380000000000003,0,3,7.1036,10.633199999999999,8.452599999999999
3,Add sponser,7,15,0,5,4,0,1,0,0,1,0,1,0,1,6,1,34,2.925925925925926,27,3,99.48148148148148,12,0,16,7,7,4,4.62,19.380000000000003,0,3,7.1036,10.633199999999999,8.452599999999999
4,Browse Jobs,3,8,0,5,4,0,1,0,0,1,0,1,0,1,2,1,12,1.2222222222222223,9,2,14.666666666666668,4,0,8,3,3,2,1.6500000000000001,6.35,0,1,3.0443999999999996,3.4254,3.5953999999999997
5,Delete Employer Profile,5,11,0,3,3,0,0,0,0,1,0,1,0,1,4,1,20,4.733333333333333,15,4,94.66666666666667,0,0,20,5,5,5,4.95,10.05,0,0,5.074,9.448599999999999,8.574
6,Delete Sponser,5,11,0,4,4,0,0,0,0,1,0,1,0,1,4,1,20,2.8666666666666667,15,4,57.333333333333336,0,0,20,5,5,5,4.95,10.05,0,0,5.074,5.6751,5.929
7,Delete job-seeker profile,5,11,0,4,4,0,0,0,0,1,0,1,0,1,4,1,20,2.8666666666666667,15,6,57.333333333333336,0,0,20,5,5,5,4.95,10.05,0,0,5.074,5.6751,5.929
8,Provide Advertisement,7,15,0,5,4,0,1,0,0,1,0,1,0,1,6,1,34,3.074074074074074,27,9,104.51851851851852,12,0,16,7,7,4,4.62,19.380000000000003,0,3,7.1036,11.4682,8.452599999999999
9,Provide feedback/testimonial,7,16,0,6,4,1,1,0,0,1,0,1,0,1,6,1,34,3,27,10,102,8,0,20,7,7,5,4.95,14.049999999999999,2.0100000000000002,2.99,7.1036,12.367399999999998,9.2031
10,Register,7,16,0,6,4,1,1,0,0,1,0,1,0,1,6,1,34,3.4814814814814814,27,11,118.37037037037037,12,10,8,7,5,4,7.65,4.35,3,6,7.1036,16.351799999999997,10.0011
11,Review Jobs,4,9,0,3,2,0,1,0,0,1,0,1,0,1,3,1,18,3.2857142857142856,14,0,59.14285714285714,0,0,16,4,4,4,2.31,4.69,4.69,2.31,4.0592,7.3737,4.8572
12,Search Job candidates,6,15,0,3,3,0,0,0,0,1,0,1,0,1,5,1,34,6.107142857142857,28,8,207.64285714285714,0,0,24,6,6,6,9.24,18.76,0,0,6.0888,29.256800000000002,16.3023
13,Send Email Notification,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Subscribe Job Notification,4,14,0,5,5,0,0,0,0,1,0,1,0,1,3,1,18,2.7142857142857144,14,3,48.85714285714286,0,0,16,4,4,4,4.62,9.38,0,0,4.0592,5.4361,4.809699999999999
15,Update Employer Profile,7,15,0,5,4,0,1,0,0,1,0,1,0,1,6,1,34,3.5185185185185186,27,7,119.62962962962963,12,0,16,7,7,4,4.62,19.38,0,3,7.1036,13.469999999999999,10.846599999999999
16,Update Sponser,4,9,0,2,1,0,1,0,0,1,0,1,0,1,3,1,18,4.285714285714286,14,0,77.14285714285714,0,5,12,4,3,4,2.99,2.0100000000000002,6.6899999999999995,2.31,4.0592,8.107,7.2036999999999995
17,Update job-seeker profile,7,15,0,5,4,0,1,0,0,1,0,1,0,1,6,1,34,3.5185185185185186,27,7,119.62962962962963,12,0,16,7,7,4,4.62,19.380000000000003,0,3,7.1036,13.469999999999999,10.846599999999999
18,View Sponser,3,10,0,4,4,0,0,0,0,1,0,1,0,1,2,1,11,2.5,8,2,27.5,0,0,12,3,3,3,2.64,5.36,0,0,3.0443999999999996,3.3236999999999997,3.5479000000000003
19,login,3,8,0,2,1,1,0,0,0,1,0,1,0,1,2,1,13,4.1,10,0,53.3,0,0,12,3,3,3,2.31,4.69,0,0,3.0443999999999996,7.0329999999999995,5.2389
20,logout,3,9,0,2,1,1,0,0,0,1,0,1,0,1,2,1,15,4.166666666666667,12,2,62.50000000000001,0,0,12,3,3,3,2.31,4.69,0,0,3.0443999999999996,10.0807,6.240399999999999
21,post a job,7,18,0,6,4,1,1,0,0,1,0,1,0,1,6,1,40,3.121212121212121,33,19,124.84848484848484,12,0,16,7,7,4,5.61,18.390000000000004,2.0100000000000002,3.99,7.1036,14.4709,10.7991
22,search jobs,7,15,0,6,5,1,0,0,0,1,0,1,0,1,6,1,34,2.925925925925926,27,10,99.48148148148148,0,10,20,7,5,7,8.95,10.05,0,0,7.1036,11.4682,8.452599999999999
23,view employer profile,3,10,0,4,4,0,0,0,0,1,0,1,0,1,2,1,11,2.5,8,3,27.5,0,0,12,3,3,3,2.64,5.36,0,0,3.0443999999999996,3.3236999999999997,3.5479000000000003
24,view job seeker profile,3,10,0,4,4,0,0,0,0,1,0,1,0,1,2,1,11,2.5,8,2,27.5,0,0,12,3,3,3,2.64,5.36,0,0,3.0443999999999996,3.3236999999999997,3.5479000000000003
