NUM,PROJ,UseCase_Num,Tran_Num,Activity_Num,Component_Num,Precedence_Num,Stimulus_Num,Tran_Num,UseCase_Num,Activity_Num,Actor_Num,Avg_Actor,Boundary_Num,ControlNum,Entity_Num,Component_num,Attribute_num,Operation_num,class_num,Top_Level_Classes,Average_Depth_Inheritance_Tree,Average_Number_Of_Children_Per_Base_Class,Number_Of_Inheritance_Relationships,Depth_Inheritance_Tree,para_num,usage_num,real_num,assoc_num,externaloper_num,objectdata_num,avg_operation,avg_attribute,avg_parameter,avg_usage,avg_real,avg_assoc,avg_instVar,weightedoper_num,method_size,EI,EQ,INT,DM,CTRL,EXTIVK,EXTCLL,TRAN_NA,NT,Avg_TL,Avg_TD,Arch_Diff,DET,RET,ILF,EIF,EI,EO,EQ,FN,IFPUG,NI,NE,MKII,EXT,ERY,RED,WRT,COSMIC,Type,Effort_Norm,Norm_Factor,KSLOC,Effort,UAW,TCF,EF,Simple_UC, Average_UC, Complex_UC, Effort_Norm_UCP, Effort_Norm_COCOMO, UUCP, UCP,EUCP,EXUCP,DUCP,SWTI,SWTII,SWTIII,NOET,NOAAE,NORT,NEM,NSR,NOA,NOS,WMC,MPC,DIT,NIVPC,NUMS,RR,NTLC,ANWMC,ADIT,NOCPBC,EIF,ILF,DET,FTR,NT,NOC,NOA,NOA,NOUC,NOR,ANAPUC,ANRPUC,UCP,NOC,NOIR,NOUR,NORR,NOM,NOP,NOCAL,NOASSOC,ANMC,ANPC,ANCAC,ANASSOCC,ANRELC,NOC,NOAPC,NODET,NORET,NOA,NOMPC,NPPM,NMT,Num_User_Story, Num_Tasks, project_manager_estimate, developer_estimate
1,Improving_Thai_CDC_2018-11-22@1545546245119,22,163,364,12,342,89,163,44,364,0,0,158,226,4,275,32,42,12,12,0,0,0,0,6,0,0,304,12,0,3.5,2.6666666666666665,0.5,0,0,25.333333333333332,2.6666666666666665,3.599999999999999,0,3,0,12,3,15,0,15,126,15,52.733333333333334,216.86666666666667,11436.102222222224,32,12,58,29,0,0,622,163,709,163,163,368.24,163,163,163,163,652,Unknown,NA,NA,NA,NA,0,1,1,6,5,11,0,0,245,245,165.41239999999996,590.2782000000001,354.3249,165.41239999999996,590.2782000000001,354.3249,12,32,304,12,12,304,22,3.599999999999999,3.5,0,2.6666666666666665,0,0,12,0.29999999999999993,0,0,0,0,0,0,3,12,304,304,22,0,0,0,0,12,0,0,0,42,6,32,304,3.5,0.5,2.6666666666666665,50.666666666666664,50.666666666666664,12,2.6666666666666665,12,12,304,304,0.5,42,0,0,0,0
