id,path,transactional,path_length,diagram,useCase
1,Volunteer coach->Enter attendance detail page->validate input attendance info->save attendance detail->Duplicate attendance information,CTRL,5,Record attendance,Record attendance
2,Volunteer coach->Enter attendance detail page->validate input attendance info->save attendance detail->Duplicate attendance information,INT,5,Record attendance,Record attendance
3,Volunteer coach->Enter attendance detail page->validate input attendance info->save attendance detail->Attendance Detail,CTRL,5,Record attendance,Record attendance
4,Volunteer coach->Enter attendance detail page->validate input attendance info->save attendance detail->Attendance Detail,DM,5,Record attendance,Record attendance
5,Volunteer coach->Enter attendance detail page->validate input attendance info->save attendance detail->Attendance Detail,EI,5,Record attendance,Record attendance
6,Volunteer coach->Enter attendance detail page->validate input attendance info->Invalid input attendance information,CTRL,4,Record attendance,Record attendance
7,Volunteer coach->Enter attendance detail page->validate input attendance info->Invalid input attendance information,INT,4,Record attendance,Record attendance
8,Volunteer coach->Login page->validate login information->Login,CTRL,4,Record attendance,Record attendance
9,Volunteer coach->Login page->validate login information->Login,DM,4,Record attendance,Record attendance
10,Volunteer coach->Login page->validate login information->Login,EI,4,Record attendance,Record attendance
11,Volunteer coach->Login page->validate login information->Enter attendance detail page,CTRL,4,Record attendance,Record attendance
12,Volunteer coach->Login page->validate login information->Enter attendance detail page,INT,4,Record attendance,Record attendance
