id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#supervisor:Transport coordinate page->supervisor:Transport coordinate page,resend one time pass email,CTRL;EXTCLL;DM;EI,2,0,6,1,12
2,stl#supervisor:Manage individuals button->supervisor:Manage individuals button->Manage individuals button:Redirects to the manage individuals page->Redirects to the manage individuals page:list of individual details page->list of individual details page:Redirects to the individual resend OTP page->Redirects to the individual resend OTP page:redirects to the manage individuals page,resend one time pass email,TRAN_NA,6,0,12.4,5,74.4
3,stl#supervisor:Manage individuals button->supervisor:Manage individuals button->Manage individuals button:Redirects to the manage individuals page->Redirects to the manage individuals page:list of individual details page->list of individual details page:Redirects to the individual resend OTP page->Redirects to the individual resend OTP page:Resend OTP page->Resend OTP page:clears device id of volunteer ->clears device id of volunteer :sends OTP to volunteer's email ID->sends OTP to volunteer's email ID:tracking record database,resend one time pass email,TRAN_NA,9,1,7.75,8,69.75
4,stl#supervisor:Manage individuals button->supervisor:Manage individuals button->Manage individuals button:Redirects to the manage individuals page->Redirects to the manage individuals page:list of individual details page->list of individual details page:Redirects to the individual resend OTP page->Redirects to the individual resend OTP page:Resend OTP page->Resend OTP page:clears device id of volunteer ->clears device id of volunteer :sends OTP to volunteer's email ID->sends OTP to volunteer's email ID:Redirect to management indivisuals page->Redirect to management indivisuals page:Transport coordinate page,resend one time pass email,TRAN_NA,10,1,8.444444444444445,9,84.44444444444444
5,stl#supervisor:Manage individuals button->supervisor:Manage individuals button->Manage individuals button:Redirects to the manage individuals page->Redirects to the manage individuals page:list of individual details page->list of individual details page:Redirects to the individual resend OTP page->Redirects to the individual resend OTP page:Resend OTP page->Resend OTP page:clears device id of volunteer ->clears device id of volunteer :Transport coordinate page,resend one time pass email,TRAN_NA,8,1,8.428571428571429,7,67.42857142857143
6,stl#supervisor:Manage individuals button->supervisor:Manage individuals button->Manage individuals button:Redirects to the manage individuals page->Redirects to the manage individuals page:list of individual details page->list of individual details page:Redirects to the individual resend OTP page->Redirects to the individual resend OTP page:Resend OTP page->Resend OTP page:redirect to the manage individuals page->redirect to the manage individuals page:list of individual details page->list of individual details page:Redirects to the individual resend OTP page,resend one time pass email,TRAN_NA,9,1,11.5,8,103.5
7,stl#supervisor:list of individual details page->supervisor:list of individual details page->list of individual details page:Redirects to the individual resend OTP page->Redirects to the individual resend OTP page:redirects to the manage individuals page,resend one time pass email,TRAN_NA,4,0,14,3,56
8,stl#supervisor:list of individual details page->supervisor:list of individual details page->list of individual details page:Redirects to the individual resend OTP page->Redirects to the individual resend OTP page:Resend OTP page->Resend OTP page:clears device id of volunteer ->clears device id of volunteer :sends OTP to volunteer's email ID->sends OTP to volunteer's email ID:tracking record database,resend one time pass email,TRAN_NA,7,1,7,6,49
9,stl#supervisor:list of individual details page->supervisor:list of individual details page->list of individual details page:Redirects to the individual resend OTP page->Redirects to the individual resend OTP page:Resend OTP page->Resend OTP page:clears device id of volunteer ->clears device id of volunteer :sends OTP to volunteer's email ID->sends OTP to volunteer's email ID:Redirect to management indivisuals page->Redirect to management indivisuals page:Transport coordinate page,resend one time pass email,TRAN_NA,8,1,8,7,64
10,stl#supervisor:list of individual details page->supervisor:list of individual details page->list of individual details page:Redirects to the individual resend OTP page->Redirects to the individual resend OTP page:Resend OTP page->Resend OTP page:clears device id of volunteer ->clears device id of volunteer :Transport coordinate page,resend one time pass email,TRAN_NA,6,1,7.8,5,46.8
11,stl#supervisor:list of individual details page->supervisor:list of individual details page->list of individual details page:Redirects to the individual resend OTP page->Redirects to the individual resend OTP page:Resend OTP page->Resend OTP page:redirect to the manage individuals page->redirect to the manage individuals page:list of individual details page->list of individual details page:Redirects to the individual resend OTP page,resend one time pass email,TRAN_NA,7,1,12,6,84
12,stl#supervisor:Resend OTP page->supervisor:Resend OTP page->Resend OTP page:clears device id of volunteer ->clears device id of volunteer :sends OTP to volunteer's email ID->sends OTP to volunteer's email ID:tracking record database,resend one time pass email,TRAN_NA,5,1,3.5,4,17.5
13,stl#supervisor:Resend OTP page->supervisor:Resend OTP page->Resend OTP page:clears device id of volunteer ->clears device id of volunteer :sends OTP to volunteer's email ID->sends OTP to volunteer's email ID:Redirect to management indivisuals page->Redirect to management indivisuals page:Transport coordinate page,resend one time pass email,TRAN_NA,6,1,5.6,5,33.599999999999994
14,stl#supervisor:Resend OTP page->supervisor:Resend OTP page->Resend OTP page:clears device id of volunteer ->clears device id of volunteer :Transport coordinate page,resend one time pass email,TRAN_NA,4,1,3.6666666666666665,3,14.666666666666666
15,stl#supervisor:Resend OTP page->supervisor:Resend OTP page->Resend OTP page:redirect to the manage individuals page->redirect to the manage individuals page:list of individual details page->list of individual details page:Redirects to the individual resend OTP page->Redirects to the individual resend OTP page:redirects to the manage individuals page,resend one time pass email,TRAN_NA,6,1,11.6,5,69.6
16,stl#supervisor:Resend OTP page->supervisor:Resend OTP page->Resend OTP page:redirect to the manage individuals page->redirect to the manage individuals page:list of individual details page->list of individual details page:Redirects to the individual resend OTP page->Redirects to the individual resend OTP page:Resend OTP page->Resend OTP page:redirect to the manage individuals page,resend one time pass email,TRAN_NA,7,2,10,6,70
17,stl#supervisor:Resend OTP page->supervisor:Resend OTP page->Resend OTP page:redirect to the manage individuals page->redirect to the manage individuals page:list of individual details page->list of individual details page:Redirects to the individual resend OTP page->Redirects to the individual resend OTP page:Resend OTP page->Resend OTP page:clears device id of volunteer ->clears device id of volunteer :sends OTP to volunteer's email ID->sends OTP to volunteer's email ID:tracking record database,resend one time pass email,TRAN_NA,9,2,7.25,8,65.25
18,stl#supervisor:Resend OTP page->supervisor:Resend OTP page->Resend OTP page:redirect to the manage individuals page->redirect to the manage individuals page:list of individual details page->list of individual details page:Redirects to the individual resend OTP page->Redirects to the individual resend OTP page:Resend OTP page->Resend OTP page:clears device id of volunteer ->clears device id of volunteer :sends OTP to volunteer's email ID->sends OTP to volunteer's email ID:Redirect to management indivisuals page->Redirect to management indivisuals page:Transport coordinate page,resend one time pass email,TRAN_NA,10,2,8,9,80
19,stl#supervisor:Resend OTP page->supervisor:Resend OTP page->Resend OTP page:redirect to the manage individuals page->redirect to the manage individuals page:list of individual details page->list of individual details page:Redirects to the individual resend OTP page->Redirects to the individual resend OTP page:Resend OTP page->Resend OTP page:clears device id of volunteer ->clears device id of volunteer :Transport coordinate page,resend one time pass email,TRAN_NA,8,2,7.857142857142857,7,62.857142857142854
