id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,subscription failed,boundary,0,1,Subscribe and unsubscribe from partner offer,Subscribe and unsubscribe from partner offer,
2,subscription success,boundary,0,1,Subscribe and unsubscribe from partner offer,Subscribe and unsubscribe from partner offer,
3,Offer,entity,0,2,Subscribe and unsubscribe from partner offer,Subscribe and unsubscribe from partner offer,
4,partner offer page,boundary,5,1,Subscribe and unsubscribe from partner offer,Subscribe and unsubscribe from partner offer,
5,subscription controller,control,4,2,Subscribe and unsubscribe from partner offer,Subscribe and unsubscribe from partner offer,
6,Traveler,actor,2,0,Subscribe and unsubscribe from partner offer,Subscribe and unsubscribe from partner offer,
7,Management subscription page,boundary,1,2,Subscribe and unsubscribe from partner offer,Subscribe and unsubscribe from partner offer,
