id,element,useCase,type,component
1,Administrator:meeting publish button,Send notification,boundary,Selectingsettingsbutton
2,User:Task list with comment box,Send notification,control,submittedcommentsscreen
3,Task list with comment box:add comment,Send notification,control,submittedcommentsscreen
4,add comment:comment,Send notification,control,submittedcommentsscreen
5,add comment:send notification,Send notification,control,notification
6,publish meeting:meeting,Send notification,boundary,Selectingsettingsbutton
7,meeting publish button:publish meeting,Send notification,boundary,Selectingsettingsbutton
8,send notification:notification,Send notification,control,notification
9,send notification:notification,Send notification,control,notification
10,publish meeting:send notification,Send notification,control,notification
11,stl#Administrator:meeting publish button,Send notification,Stimulus,undefined
12,stl#User:Task list with comment box,Send notification,Stimulus,undefined
