id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#User:delete expired location photos automatically->User:delete expired location photos automatically,Navigation,CTRL;EXTCLL;INT,2,1,7,1,14
2,stl#User:confirm->User:confirm,Navigation,CTRL;EXTCLL;INT,2,1,3,1,6
3,stl#User:Navigation bar->User:Navigation bar->Navigation bar:Tap a icon on navigation bar->Tap a icon on navigation bar:is  user logged in?->is  user logged in?:display search screen->display search screen:search screen,Navigation,TRAN_NA,6,5,9.333333333333334,3,56
4,stl#User:Navigation bar->User:Navigation bar->Navigation bar:Tap a icon on navigation bar->Tap a icon on navigation bar:is  user logged in?->is  user logged in?:display profile screen->display profile screen:profile screen,Navigation,TRAN_NA,6,5,7.333333333333333,3,44
5,stl#User:Navigation bar->User:Navigation bar->Navigation bar:Tap a icon on navigation bar->Tap a icon on navigation bar:is  user logged in?->is  user logged in?:display photo screen->display photo screen:Photo screen,Navigation,TRAN_NA,6,5,9.25,4,55.5
6,stl#User:Navigation bar->User:Navigation bar->Navigation bar:Tap a icon on navigation bar->Tap a icon on navigation bar:is  user logged in?->is  user logged in?:display event screen->display event screen:event screen,Navigation,TRAN_NA,6,5,11.333333333333334,3,68
7,stl#User:Navigation bar->User:Navigation bar->Navigation bar:Tap a icon on navigation bar->Tap a icon on navigation bar:is  user logged in?->is  user logged in?:display  log in screen->display  log in screen:Log in screen,Navigation,TRAN_NA,6,5,13.333333333333334,3,80
8,stl#User:view photo->User:view photo,Navigation,CTRL;EXTCLL;INT,2,1,9,1,18
9,stl#User:Log In Screen->User:Log In Screen,Navigation,CTRL;EXTCLL;INT,2,1,12,1,24
10,stl#User:Admin page->User:Admin page,Navigation,CTRL;EXTCLL;INT,2,1,2,1,4
11,stl#User:My photos screen->User:My photos screen,Navigation,CTRL;EXTCLL;INT,2,1,12,1,24
12,stl#User:Delete Photo Model->User:Delete Photo Model,Navigation,CTRL;EXTCLL;INT,2,1,9,1,18
13,stl#User:upload choice->User:upload choice,Navigation,CTRL;EXTCLL;INT,2,1,6,1,12
14,stl#User:Confirm page->User:Confirm page,Navigation,CTRL;EXTCLL;INT,2,1,3,1,6
15,stl#User:my events->User:my events,Navigation,CTRL;EXTCLL;INT,2,1,9,1,18
16,stl#User:result->User:result,Navigation,CTRL,2,1,5,1,10
17,stl#User:Location Screen->User:Location Screen,Navigation,CTRL;EXTCLL;INT,2,1,12,1,24
18,stl#User:camera roll->User:camera roll,Navigation,CTRL;EXTCLL;INT,2,1,1,1,2
19,stl#User:upload choice->User:upload choice,Navigation,CTRL;EXTCLL;INT,2,1,6,1,12
20,stl#User:photo list->User:photo list,Navigation,CTRL;EXTCLL;INT,2,1,9,1,18
21,stl#User:Show Empty Result Page->User:Show Empty Result Page,Navigation,CTRL,2,1,5,1,10
22,stl#User:Profile Photo Screen->User:Profile Photo Screen,Navigation,CTRL,2,1,3,1,6
23,stl#User:current location->User:current location,Navigation,CTRL;EXTCLL;INT,2,1,7,1,14
24,stl#User:Sign up Screen->User:Sign up Screen,Navigation,CTRL;EXTCLL;INT,2,1,12,1,24
25,stl#User:Log In Screen->User:Log In Screen,Navigation,CTRL;EXTCLL;INT,2,1,12,1,24
26,stl#User:Search Event Homepage->User:Search Event Homepage,Navigation,CTRL,2,1,6,1,12
27,stl#User:Result->User:Result,Navigation,CTRL,2,1,5,1,10
28,stl#User:delete photos related to expired events automatically->User:delete photos related to expired events automatically,Navigation,CTRL;EXTCLL;INT,2,1,7,1,14
29,stl#User:Create Event Screen->User:Create Event Screen,Navigation,CTRL;EXTCLL;INT,2,1,9,1,18
30,stl#User:Photo Selected Screen->User:Photo Selected Screen,Navigation,CTRL;EXTCLL;INT,2,1,12,1,24
31,stl#User:Create Event Screen->User:Create Event Screen,Navigation,CTRL;EXTCLL;INT,2,1,9,1,18
32,stl#User:Search box->User:Search box,Navigation,CTRL,2,1,6,1,12
33,stl#User:upload choice->User:upload choice,Navigation,CTRL;EXTCLL;INT,2,1,6,1,12
34,stl#User:view photo->User:view photo,Navigation,CTRL;EXTCLL;INT,2,1,9,1,18
35,stl#User:Event list->User:Event list,Navigation,CTRL;EXTCLL;INT,2,1,9,1,18
36,stl#User:Search Event->User:Search Event,Navigation,CTRL,2,1,6,1,12
37,stl#User:Search Result Page->User:Search Result Page,Navigation,CTRL,2,1,5,1,10
38,stl#User:Photo Collection->User:Photo Collection,Navigation,CTRL;EXTCLL;INT,2,1,9,1,18
39,stl#User:Photo Search Result List View->User:Photo Search Result List View,Navigation,CTRL;EXTCLL;INT,2,1,9,1,18
40,stl#User:Range Buttons(Default myhome)->User:Range Buttons(Default myhome),Navigation,CTRL;EXTCLL;INT,2,1,1,1,2
41,stl#User:Search Result Page->User:Search Result Page,Navigation,CTRL,2,1,5,1,10
42,stl#User:Photo View->User:Photo View,Navigation,CTRL;EXTCLL;INT,2,1,9,1,18
43,stl#User:my photo screen->User:my photo screen,Navigation,CTRL;EXTCLL;INT,2,1,12,1,24
44,stl#User:Set Password Screen->User:Set Password Screen,Navigation,CTRL;EXTCLL;INT,2,1,12,1,24
45,stl#User:confirm->User:confirm,Navigation,CTRL;EXTCLL;INT,2,1,3,1,6
46,stl#User:Event Screen->User:Event Screen,Navigation,CTRL;EXTCLL;INT,2,1,9,1,18
47,stl#User:User list->User:User list,Navigation,CTRL,2,1,2,1,4
48,stl#User:Admin page->User:Admin page,Navigation,CTRL;EXTCLL;INT,2,1,2,1,4
49,stl#User:Create Event Screen->User:Create Event Screen,Navigation,CTRL;EXTCLL;INT,2,1,9,1,18
50,stl#User:upload choice->User:upload choice,Navigation,CTRL;EXTCLL;INT,2,1,6,1,12
51,stl#User:Search box->User:Search box,Navigation,CTRL,2,1,6,1,12
52,stl#User:Event Screen->User:Event Screen,Navigation,CTRL;EXTCLL;INT,2,1,9,1,18
53,stl#User:view photo->User:view photo,Navigation,CTRL;EXTCLL;INT,2,1,9,1,18
54,stl#User:Set Password Screen->User:Set Password Screen,Navigation,CTRL;EXTCLL;INT,2,1,12,1,24
55,stl#User:upload choice->User:upload choice,Navigation,CTRL;EXTCLL;INT,2,1,6,1,12
56,stl#User:upload choice->User:upload choice,Navigation,CTRL;EXTCLL;INT,2,1,6,1,12
57,stl#User:Delete expired events automatically->User:Delete expired events automatically,Navigation,CTRL;EXTCLL;INT,2,1,7,1,14
