NUM,PROJ,Tran_Num,UseCase_Num,Activity_Num,Actor_Num,Avg_Actor,Boundary_Num,ControlNum,Entity_Num,Component_num,Attribute_num,Operation_num,class_num,Top_Level_Classes,Average_Depth_Inheritance_Tree,Average_Number_Of_Children_Per_Base_Class,Number_Of_Inheritance_Relationships,Depth_Inheritance_Tree,para_num,usage_num,real_num,assoc_num,externaloper_num,objectdata_num,avg_operation,avg_attribute,avg_parameter,avg_usage,avg_real,avg_assoc,avg_instVar,weightedoper_num,method_size,EI,EQ,INT,DM,CTRL,EXTIVK,EXTCLL,TRAN_NA,NT,Avg_TL,Avg_TD,Arch_Diff,Type,Effort_Norm,Norm_Factor,KSLOC,Effort,UAW,TCF,EF,Simple_UC, Average_UC, Complex_UC, Effort_Norm_UCP, Effort_Norm_COCOMO, UUCP, UCP,EUCP,EXUCP,DUCP,SWTI,SWTII,SWTIII,NOET,NOAAE,NORT,NEM,NSR,NOA,NOS,WMC,MPC,NOCH,DIT,CBO,NIVPC,NUMS,NCI,NCIF,RR,NTLC,ANWMC,ADIT,NOCPBC,EIF,ILF,DET,FTR,NT,NOC,NOA,NOA,NOUC,NOR,ANAPUC,ANRPUC,UCP,NOC,NOIR,NOUR,NORR,NOM,NOP,NOCAL,NOASSOC,ANMC,ANPC,ANCAC,ANASSOCC,ANRELC,NOC,NOAPC,NODET,NORET,NOA,NOMPC,NPPM,NMT,Num_User_Story, Num_Tasks, project_manager_estimate, developer_estimate,transaction_file
1,F13a_City_of_LosAngeles_Public_Safety_Applicant_Resource_Center,1,22,2,0,0,0,0,2,1,1,6,2,2,0,0,0,0,9,0,0,0,6,0,3,0.5,4.5,0,0,0,0.5,0.3,0,0,0,0,0,1,0,0,0,1,2,1,2,Unknown,NA,NA,NA,1328,0,1,1,11,0,0,0,0,55,55,10,9,7,10,9,7,0,1,0,6,6,0,11,0.3,3,0,0,0,0.5,0,0,0,0,2,0.15,0,0,0,0,0,0,0,2,0,0,11,0,0,0,0,2,0,0,0,6,9,1,0,3,4.5,0.5,0,0,2,0.5,0,0,0,0,4.5,6,0,0,0,0,C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Research Projects\UMLx\data\577 Projects\2013-2014\XMIs\F13a_City_of_LosAngeles_Public_Safety_Applicant_Resource_Center/2018-7-12@1534132650793\transactionAnalysis.csv
1,F13a_Cityof_LosAngeles_Personnel_Department_Mobile_Applications,59,14,111,2,0,40,64,65,87,23,30,65,65,0,0,0,0,29,0,0,0,30,0,0.461538462,0.353846154,0.446153846,0,0,0,0.353846154,3,0,0,0,10,0,16,2,10,43,16,21.625,1.458181122,31.53316676,Unknown,NA,NA,NA,NA,0,1,1,0,4,3,0,0,85,85,75,67,53,75,67,53,0,23,0,30,30,0,7,3,0.461538462,0,0,0,0.353846154,0,0,0,0,65,0.046153846,0,0,0,0,0,0,6,65,0,0,7,0,0,0,0,65,0,0,0,30,29,23,0,0.461538462,0.446153846,0.353846154,0,0,65,0.353846154,0,0,0,0,0.446153846,30,0,0,0,0,C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Research Projects\UMLx\data\577 Projects\2013-2014\XMIs\F13a_Cityof_LosAngeles_Personnel_Department_Mobile_Applications/2018-7-12@1534132650797\transactionAnalysis.csv
1,F13a_LA_Commons_upgradeof_website,81,22,172,0,0,83,70,79,126,0,0,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,0,21,60,21,18.04761905,1.627731912,29.37668545,Unknown,NA,NA,NA,NA,0,1,1,0,2,9,0,0,155,155,165,147,114,165,147,114,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,8,79,0,0,11,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Research Projects\UMLx\data\577 Projects\2013-2014\XMIs\F13a_LA_Commons_upgradeof_website/2018-7-12@1534132650802\transactionAnalysis.csv
1,F13a_Mission_Science_Information_and Data_Management_System,39,20,84,0,0,40,22,37,60,25,0,37,37,0,0,0,0,0,0,0,0,0,5,0,0.675675676,0,0,0,0,0.675675676,0,0,0,0,13,0,13,0,13,26,13,10.61538462,1.423310023,15.10898332,Unknown,NA,NA,NA,NA,0,1,1,2,7,1,0,0,95,95,90,78,60,90,78,60,0,25,0,0,0,0,10,0,0,0,0,0,0.675675676,0,0,0,0,37,0,0,0,0,0,0,0,5,37,0,0,10,0,0,0,0,37,0,0,0,0,0,25,0,0,0,0.675675676,0,0,37,0.675675676,0,0,0,0,0,0,0,0,0,0,C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Research Projects\UMLx\data\577 Projects\2013-2014\XMIs\F13a_Mission_Science_Information_and Data_Management_System/2018-7-12@1534132965273\transactionAnalysis.csv
1,F13a_LiveRiot_Video_Editing_System_and_socialNetworking_enhancement,189,50,296,0,0,139,136,109,224,0,0,109,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,49,0,45,140,49,19.46938776,1.980376759,38.55672303,Unknown,NA,NA,NA,432,0,1,1,10,0,15,0,0,275,275,205,186,153,205,186,153,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,109,0,0,25,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Research Projects\UMLx\data\577 Projects\2013-2014\XMIs\F13a_LiveRiot_Video_Editing_System_and_socialNetworking_enhancement/2018-7-12@1534132965265\transactionAnalysis.csv
1,F13a_MedFRS_Device_Diagnostic_Software,318,36,397,0,0,174,192,150,300,32,20,150,150,0,0,0,0,3,0,0,0,20,4,0.133333333,0.213333333,0.02,0,0,0,0.213333333,1.2,0,0,0,45,0,46,0,45,272,46,41.95652174,1.882330559,78.976043,Unknown,NA,NA,NA,1506.32,0,1,1,1,0,17,0,0,260,260,270,252,211,270,252,211,0,32,0,20,20,0,18,1.2,0.133333333,0,0,0,0.213333333,0,0,0,0,150,0.008,0,0,0,0,0,0,29,150,0,0,18,0,0,0,0,150,0,0,0,20,3,32,0,0.133333333,0.02,0.213333333,0,0,150,0.213333333,0,0,0,0,0.02,20,0,0,0,0,C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Research Projects\UMLx\data\577 Projects\2013-2014\XMIs\F13a_MedFRS_Device_Diagnostic_Software/2018-7-12@1534132965272\transactionAnalysis.csv
1,F13a_OnlineWedding_Management_System,88,30,179,0,0,85,60,73,131,37,7,73,73,0,0,0,0,0,0,0,0,7,6,0.095890411,0.506849315,0,0,0,0,0.506849315,0.6,0,0,0,25,0,25,0,25,63,25,14.44,1.580750201,22.82603291,Unknown,NA,NA,NA,8224.72,0,1,1,1,8,6,0,0,175,175,205,174,133,205,174,133,0,37,0,7,7,0,15,0.6,0.095890411,0,0,0,0.506849315,0,0,0,0,73,0.008219178,0,0,0,0,0,0,2,73,0,0,15,0,0,0,0,73,0,0,0,7,0,37,0,0.095890411,0,0.506849315,0,0,73,0.506849315,0,0,0,0,0,7,0,0,0,0,C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Research Projects\UMLx\data\577 Projects\2013-2014\XMIs\F13a_OnlineWedding_Management_System/2018-7-12@1534132965273\transactionAnalysis.csv
1,F13a_Spherical_Modeling_Tool,159,46,332,0,0,132,184,138,252,15,64,138,138,0,0,0,0,1,0,1,0,64,0,0.463768116,0.108695652,0.007246377,0,0.007246377,0,0.108695652,5.7,0,0,0,38,0,40,0,38,119,40,19.175,1.689505205,32.3962623,Unknown,NA,NA,NA,1741.92,0,1,1,2,4,17,0,0,305,305,295,265,210,295,265,210,0,15,1,64,64,0,23,5.7,0.463768116,0,0,0,0.108695652,0,0,0,0,138,0.041304348,0,0,0,0,0,0,7,138,0,0,23,0,0,0,0,138,0,0,1,64,1,15,0,0.463768116,0.007246377,0.108695652,0,0,138,0.108695652,0,0,0,0,0.007246377,64,0,0,0,0,C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Research Projects\UMLx\data\577 Projects\2013-2014\XMIs\F13a_Spherical_Modeling_Tool/2018-7-12@1534132965274\transactionAnalysis.csv
1,S13b_United_Direct_Marketing,0,0,0,0,0,0,0,1,0,1,6,1,1,0,0,0,0,9,0,0,0,6,0,6,1,9,0,0,0,1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6,0,0,0.3,6,0,0,0,1,0,0,0,0,1,0.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6,9,1,0,6,9,1,0,0,1,1,0,0,0,0,9,6,0,0,0,0,C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Research Projects\UMLx\data\577 Projects\2013-2014\XMIs\S13b_United_Direct_Marketing/2018-7-12@1534133334075\transactionAnalysis.csv
1,S13b_SomaticsWeb_DataServices,0,0,0,0,0,0,0,1,0,25,0,1,1,0,0,0,0,0,0,0,0,0,1,0,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,NA,NA,NA,541,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,25,0,0,0,25,0,0,1,25,0,0,0,0,0,0,0,0,0,0,C:\Users\flyqk\Documents\Google Drive\ResearchSpace\Research Projects\UMLx\data\577 Projects\2013-2014\XMIs\S13b_SomaticsWeb_DataServices/2018-7-12@1534133334074\transactionAnalysis.csv
