id, element_name, attribute_num,operation_num
EAID_AF8E5051_D9B5_43a5_9EA0_54F4043C12D7,Domain Model,0,0,0
EAID_CE5020D8_E3D7_4fbf_AB96_FD33243DA1FE,Domain Objects,0,0,10
