id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,no assigned tasks message,boundary,0,2,View assigned tasks,View assigned tasks,
2,meeting minutes,boundary,0,2,View assigned tasks,View assigned tasks,
3,meeting minutes,entity,0,1,View assigned tasks,View assigned tasks,
4,query meeting minutes by project and user,control,3,1,View assigned tasks,View assigned tasks,
5,view assigned tasks option,boundary,1,1,View assigned tasks,View assigned tasks,
6,user,actor,3,0,View assigned tasks,View assigned tasks,
